giornata,squadra_casa,squadra_ospite,data_ora,squadra,player_id,nome_forum,titolare_previsto,ballottaggio_pct,indisponibile,motivo_indisponibilita,voto_consigliato,commento_voto,rigorista,tira_punizioni,tira_angoli
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,7332,Bijlow,,,False,,3,"– Non sarà un match semplice, ma essendo al debutto casalingo e contro una (nuova) squadra di Allegri non ci aspettiamo un match ricco di gol e lui potrebbe anche uscirsene con un bel voto da modificatore e senza troppi malus",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,6569,Stolz,,,False,,2,– Confermato secondo,False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,219,Sommariva,,,False,,2,– Terzo,False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,5750,Ostigard,,,False,,3,"– Il duello con Hojlund si preannuncia non facilissimo, lui non è ancora al top della condizione ma può sempre essere pericoloso in area avversaria, con un occhio ai rigori ...",True,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,,Vazquez,,,False,,3,"– Anche lui non avrà vita facile, ma se dovesse essere arginato l'attacco partenopeo il primo votone da modificatore della stagione è dietro l'angolo",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,6814,Norton-Cuffy,,,False,,2,"Al momento confermato, dietro può andare in seria difficoltà; potete evitarlo",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,6660,Marcandalli,,,False,,2,"Il più in difficoltà tra quelli dietro, non mettetelo",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,2593,Martin,,,False,,2,–Appare sempre ai margini del progetto,False,True,True
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,7537,Mitaj,False,40,False,,2,"– approfondimento tra gli "" Sconsigliati """,False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,6977,Otoa,,,False,,2,– Ritornerà in panca dopo non aver del tutto sfigurato,False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,,Puzcka,,,False,,2,– Può subentrare ma poco altro,False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,791,Sabelli,,,False,,2,– Panchinaro e poco altro,False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,5823,Baldanzi,True,55,False,,3,"– approfondimento tra i "" Consigliati """,False,True,True
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,7409,Meichtry,,,False,,3,"– Parte dalla panca, ma DDR ha confermato la sua posizione avanzata e nel precampionato ha fatto vedere davvero belle cose; occhio che anche in mezz'oretta non possa rivelarsi decisivo",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,5946,Sow,,,False,,3,"–Porta enorme esperienza ai Grifoni, ma sarà chiamato a fare legna e limitare gli avanti partenopei",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,6020,Ellertsson,True,80,False,,2,"– Autentico jolly, ma a questo giro per il voto e poco altro",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,5791,Frendrup,,,False,,2,"– A proposito di legna, voto sicuro e poco altro...",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,7341,Amorim,True,50,False,,2,"– approfondimento tra gli "" Sconsigliati """,False,True,True
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,4970,Messias,,,False,,2,– Magari ... risorge??,False,True,True
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,4923,Colombo,,,False,,3,"–approfondimento tra le "" Possibili Sorprese "".",True,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,GEN,6164,Vitinha,False,45,False,,2,– Al limite degli sconsigliati,False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,572,Meret,,,False,,4,"Si inizia nuovamente con il campionato, e stavolta Meret pare essere ritornato in auge come il difensore numero uno della porta partenopea. L'esordio del Napoli quest'anno non è dei più semplici: si va al Ferraris di Genova, in uno stadio caldissimo, e in una trasferta che storicamente non sempre vede i ragazzi di Allegri uscire vincenti dal fortino rossoblù. Nell'ultimo decennio si sono susseguiti diversi pareggi tra le due squadre in questo specifico incontro, alcuni anche a reti inviolate, ma allo stesso tempo non si prospettano troppi malus all'orizzonte. Discrete chance per un clean sheet, ma considerando che si tratta della prima partita di Serie A, con le gambe ancora pesanti per la preparazione, c'è il rischio che ci possano essere svarioni sia da una parte che dall'altra, e la squadra di De Rossi è comunque nota per essere abbastanza propositiva in campo. A ogni modo, Meret merita una fiche in porta.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,2170,Milinkovic-Savic,,,False,,2,"Potrebbe essere una delle sue ultime partite, e dato che quasi sicuramente partirà titolare Meret, ci sono poche chance per una passerella. Se avete sia Meret che Milinkovic in rosa, chiaramente coprite l'italiano con il serbo.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,2845,Contini,,,False,,1,Terzo portiere.,False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,4409,Rrahmani,,,False,,4,"Lo chiamavano Highlander, l'ultimo immortale. Con Buongiorno, Beukema, e Marianucci fuori, toccherà al kosovaro cacciare la scienza e la grinta necessarie per trascinare la difesa partenopea. Il trio dei piccoletti rossoblù può dargli fastidio, ma la sua esperienza sarà la chiave di volta per bloccare le incursioni degli attaccanti avversari. Oltretutto, sa essere sempre un pericolo sui piazzati, motivo per il quale esistono discrete chance di vedere anche un bonus.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,2816,Di Lorenzo,,,False,,4,"Battesimo di fuoco nell'anno del centenario. Il capitano del Napoli è in forma, e può risultare un concreto problema per la difesa avversaria, oltre a garantire solidità e pulizia nella propria area di rigore. Ellertsson non dovrebbe stimolarlo più di tanto, per cui è probabile che possa ottenere un buon voto.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,1852,Spinazzola,,,False,,4,"Nuovamente sotto i riflettori dopo la cessione di Gutiérrez, il buon Leo avrà il compito di riprendere il ritmo dell'anno scorso, e di dare il suo solito apporto sulla fascia sia in fase difensiva, che soprattutto in quella offensiva. Più da bonus che non da modificatore contro il Genoa. Esiste una minima possibilità che possa partire Olivera dal primo minuto al posto suo, ma ciò non ne va a minare troppo l'indice.",False,True,True
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,6638,Marín,,,False,,3,"Partner titolare di Rrahmani, il suo indice è leggermente più basso semplicemente perché non sappiamo le redazioni come lo valuteranno e se lo 'pomperanno' al pari del kosovaro; oltretutto ci sarebbe da dire che per caratteristiche Vitinha potrebbe metterlo sotto sforzo più del necessario. In ogni caso, lo spagnolo si farà trovare pronto. Scommessina di giornata.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,5840,Olivera,,,False,,3,"È rimasto, e come consuetudine sarà l'ombra di Spinazzola. In tal senso però, se la contenderà con Favasuli; esiste anche la possibilità che possa venire adattato da centrale al posto di Marin nel secondo tempo. A ogni modo, resta schierabile per questo turno.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,,Favasuli,,,False,,3,"Potrebbe già debuttare con la nuova maglia e disputare uno spezzone di gara, dando il cambio a uno tra Di Lorenzo e Spinazzola. Essendo appena arrivato però, e avendo giusto fatto qualche allenamento, potrebbe essere risparmiato.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,6202,Beukema,,,False,,2,"Alla fine l'infiammazione al tendine sembra essersi affievolita abbastanza, e il giocatore torna tra i convocati. Tuttavia, partirà dalla panchina e potrebbe essere adattato Olivera da centrale al suo posto. Sconsigliato puramente perché non dovrebbe portare il voto.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,,Garofalo,,,False,,2,Giovanissimo difensore centrale aggregato dalla Primavera per l'emergenza in difesa. Si limiterà a tifare per i suoi compagni dalla panchina.,False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,4777,McTominay,,,False,,5,"Quando è in forma, è semplicemente incontenibile. Sempre mezzala, sempre trascinatore: Allegri ha il suo uomo di fiducia. Da segnalare che nell'ultimo Genoa-Napoli è stato uno dei marcatori. Come l'anno scorso, auspichiamo che il primo gol ufficiale del Napoli fra tutte le competizioni possa essere proprio il suo.",False,True,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,2517,De Bruyne,,,False,,4,"Non giocherà tutti e 90 i minuti, ma avrà le sue occasioni, da piazzato o non. Giocatore che nel precampionato ha iniziato a ritrovare il suo smalto, anche lui ha bagnato il suo esordio in maglia azzurra con un gol: può concedere nuovamente il bis questa stagione.",True,True,True
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,7223,Vergara,,,False,,4,"Approfondimento tra le ""Possibili Sorprese"".",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,536,Politano,,,False,,4,"Un quattro che sa più di tre e mezzo nella realtà, ma sulla fiducia glielo lasciamo come tale. Nel precampionato è stato uno dei giocatori più prolifici in zona offensiva, risultando sempre pericoloso, e ci auguriamo che il momento positivo continui anche nella trasferta di Genova.",True,True,True
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,4220,Anguissa,,,False,,3,"Solito filtro in mezzo alla mediana, con licenza di staccarsi e di provare l'inserimento in area di rigore avversaria. Buon profilo per sperare in qualcosa in più di una semplice sufficienza.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,4287,Lobotka,,,False,,3,"Il maestro sta preparando la tournée del centenario: Lobo è pronto a dirigere la sua orchestra in mezzo al campo, il pallone come sua naturale sinfonia. 6.5 decisamente alla portata, ma non aspettatevi altro.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,5131,Gilmour,,,False,,3,"Pronto a dare eventualmente il cambio a Lobotka nel secondo tempo, nulla di trascendentale per questa gara.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,,Prisco,,,False,,2,Rischio SV. Non è questa la partita in cui vederlo all'opera.,False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,6052,Højlund,,,False,,4,"Approfondimento tra i ""Consigliati"".",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,7351,Santos,,,False,,4,"Anche il brasiliano è tra i giocatori papabili a comparire sul tabellino: il suo estro e la sua qualità saranno armi fondamentali per disinnescare quello che con ogni probabilità sarà il fortino avversario. Soprattutto, dal suo lato Norton-Cuffy e Marcandalli possono soffrire un sacco le sue discese in profondità.",False,False,True
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,7120,Lang,,,False,,3,"Il giocatore dovrebbe essere convocato per la partita, ma è chiaro che il suo nome sia inserito nella lista dei partenti, motivo per il quale non è detto che entrerà per forza in campo. Al massimo potrebbe giocare una ventina di minuti; in attesa di capire quale sarà il suo destino, non ci aspettiamo molto da lui. Resta tuttavia schierabile nel caso lo doveste avere in rosa.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,7162,Giovane,,,False,,3,"Potrebbe avere a disposizione uno spezzone di gara per dire la sua, consci che le chance di bonus non saranno troppo ghiotte. Tranquillamente schierabile.",True,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,6215,Lucca,,,False,,3,"Capocannoniere del precampionato del Napoli, con 4 gol all'attivo. Chiaramente le amichevoli sono una cosa, e le partite ufficiali un'altra. A ogni modo, potrebbe avere l'occasione per dimostrare qualcosa, ma avrà soltanto uno spezzone a disposizione.",False,False,False
1,GEN,NAP,2026-08-22T18:45:00Z,NAP,6831,Neres,,,False,,2,"Anche il buon David torna a disposizione dopo il pesante infortunio che gli ha fatto saltare il resto della stagione: tuttavia, non avendo ritmo partita, è probabile che si sieda giusto in panchina e vi porti il SV. C'è di meglio.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,6415,Palmisani,,,False,,2,Portiere titolare. La partita non è semplice e un possibile clean-sheet per lui è più che un miracolo... se possibile evitare di schierarlo in questo incontro è meglio per non avere un gap negativo che potrebbe essere anche pesante,False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,7463,Desplanches,,,False,,1,Portiere di riserva,False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,4952,Monterisi,,,False,,3,"Forse l'unico difensore del Frosinone che può essere schierato in questa partita. In Coppa Italia ha giocato teoricamente come terzino, ruolo in cui si destreggiava anni fa, ma poi si è visto spesso come mezzala, inedito per lui, dove ha rischiato di trovare il gol colpendo un palo e una traversa. Ora torna al centro della difesa, ma Kolo Muani e compagni gli daranno filo da torcere.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,7469,Bracaglia,True,80,False,,2,"Il ballottaggio con Terzic lo vede al momento titolare, ma non sarà certamente la sua partita. Troppa differenza di qualità e tecnica tra le due squadre",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,7467,Calvani,True,60,False,,2,"Dovrebbe trovare la maglia da titolare al centro della difesa, ma schierarlo in una formazione al fantacalcio non è consigliabile",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,,Terzic,False,20,False,,2,"Potrebbe entrare a partita in corso o avere anche una maglia da titolare... c'è l'esperienza già passata in Serie A, ma la condizione è un'incognita al momento",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,7540,Akpoguma,False,40,False,,2,"Nella partita di Coppa Italia ha messo in mostra tutte le sue pecche difensive. Difensore lento, ancora in ritardo di condizione e con molti limiti. Dovrebbe partire dalla panchina in questa partita",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,5757,Cittadini,,,False,,2,RIserva,False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,7468,Ojono J.,,,False,,2,Riserva,False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,6238,Ojono A.,,,False,,1,VEDI SCONSIGLIATI,False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,7472,Calò,,,False,,3,VEDI POSSBILI SORPRESE,True,True,True
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,,Schmid,,,False,,3,"Se dobbiamo provare a consigliare un giocatore in questa partita oltre a Calò, diciamo il nome dell'austriaco che rispetto al resto della squadra ha esperienza e una qualità e tecnica superiore agli altri... ma la partita come detto per altri giocatori è impegnativa",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,5998,Zerbin,,,False,,3,"Non dovrebbe giocare titolare, ma il suo indice è 3/5 perché se dovesse entrare a partita in corso potrebbe causare qualche grattacapo alla difesa bianconera.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,6506,Fini,True,60,False,,2,"Ghedjemis è al centro di alcune voci di mercato e questo potrebbe portare Fini a trovare una maglia da titolare in questa partita. Ha saltato per squalifica il match di Coppa Italia, la forma sicuramente potrebbe non essere delle migliori",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,7473,Cichella,True,60,False,,2,Nonostante il gol in Coppa Italia e la maglia da titolare nuovamente sulle spalle rimane un giocatore mediocre che va evitato in questa partita,False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,,Masini,False,40,False,,2,"Giovane centrocampista arrivato nel mercato dal Genoa, potrebbe dire la sua a partita in corso",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,,Grillitsch,,,False,,2,"Al momento sembra solo una riserva, in dietro di condizione",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,6903,Hasa,,,False,,2,"Ci dispiace vederlo qui in fondo, le qualità ci sono, ma in Coppa Italia ha giocato 0 minuti stranamente.... possibile un suo ingresso a partita in corso",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,5436,Raimondo,,,False,,3,Al momento è la punta titolare della squadra essendo l'unica punta di ruolo in rosa. Non pensiamo possa arrivare al bonus in questa partita,True,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,6530,Ghedjemis,False,40,False,,2,"Le qualità del giocatore non si discutono, ma potrebbe non essere della partita viste le voci insistenti del mercato e questo sta danneggiando il giocatore",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,FRO,6204,Kvernadze,,,False,,2,"Doppietta in Coppa Italia, posto da titolare assicurato, ma dubitiamo fortemente che si possa ripetere",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,218,Perin,True,55,False,,3,"– In linea di massima, il portiere della Juve in partite così potrebbe anche essere un 4/5. Tuttavia, non possiamo ignorare il fatto che uno dei tre portieri è arrivato in settimana, mentre gli altri due sono sul mercato. Un minimo di dubbio quantomeno sulla tenuta mentale è lecito averla.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,,Vicario,False,45,False,,3,– Stesso discorso fatto appena sopra per Perin.,False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,5876,Di Gregorio,,,False,,2,"– Diversamente da Perin e Vicario, lui vive una situazione più complicata. Sfiduciato, messo dichiaratamente sul mercato, è molto difficile sia vederlo in campo, sia pensare che possa affrontare la partita con tranquillità in caso di impiego. E non è nemmeno detto che vada in panchina, data la probabile cessione imminente..",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,2788,Bremer,,,False,,4,– Vedi Consigliati .,False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,4976,Kalulu,,,False,,3,"– Fedelissimo di Spalletti la scorsa stagione, ci aspettiamo che la musica non cambi. Tranquillamente schierabile per il vostro modificatore.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,4657,Celik,,,False,,3,"– Dovrebbe partire dalla panchina, ma un suo ingresso è comunque probabile. Al netto di sorprese, pure lui rimane interessante per il modificatore.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,5520,Cambiaso,,,False,,3,"– Le aspettative sono decisamente più contenute rispetto all'inizio della scorsa stagione, ma ci aspettiamo che il ragazzo si riprenda. Contro il Frosinone, almeno sulla carta, è schierabile.",False,False,True
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,,Lucumì,False,45,False,,3,"– Appena arrivato a Torino, non è quindi detto che giochi subito da titolare. In ogni modo, Spalletti sembra avere fiducia sull'ex Bologna. Può andare bene per un discreto voto da modificatore, ma senza aspettative su eventuali bonus.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,6766,Kelly,True,60,False,,3,"– Diciamo che potremmo definirlo un ""Lucumì-bis"", nel senso che uno tra loro due farà da spalla a Bremer al centro della difesa bianconera. Tuttavia, Kelly ha un'appetibilità leggermente più bassa, in quanto dovrebbe essere il colombiano il preferito da Spalletti (se non per questa partita, in generale per il medio-lungo periodo). Potete quindi schierarlo, ma non è detto che giochi e, in generale, al massimo aspettatevi un discreto voto.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,5831,Gatti,,,False,,2,"– Nemmeno in balottaggio e scivolato ormai in fondo alle gerarchie. Dovesse entrare, lo farebbe nei minuti finali e solo in caso di necessità.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,6039,Cabal,,,False,,2,– Dichiaratamente sul mercato. Giocherà solo in caso di emergenza o necessità.,False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,294,Rugani,,,False,,1,"– Lo inseriamo solo perché tecnicamente è ancora in rosa, ma è totalmente inutile e potrebbe anche non essere tra i convocati.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,6884,Conceicao,,,False,,4,– Vedi Consigliati .,False,True,True
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,4973,McKennie,,,False,,3,"– Ci potrebbe tranquillamente anche stare il 4/5, ma considerando che c'è il rischio che giochi in mediana, e che quindi possa avere meno possibilità di incidere, ci limitiamo a dire che è sicuramente schierabile e fossimo in voi comunque lo prenderemmo tranquillamente in condiderazione.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,7436,Alajbegovic,False,45,False,,3,– Vedi Possibili sorprese .,False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,4911,Douglas Luiz,True,55,False,,3,"– Ottimo pre-campionato; ha stupito tutti, Spalletti compreso, e alla fine è stato tolto dal mercato. Giocherà in mediana, quindi l'apporto fantacalcistico rimane limitato, ma può essere schierato con una certa tranquillità, quantomeno per un discreto voto.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,827,Locatelli,,,False,,3,"– Lo sapete: bonus neanche l'ombra (al netto del classico unico goal che porta ogni anno), ma potete contare su titolarità e voti medio-alti.",True,True,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,5562,Thuram,,,False,,3,"– Ha saltato quasi tutta la preparazione per un problema fisico. Dovrebbe partire dalla panchina e non è detto che entri. Volendo, potete anche schierarlo se siete ben coperti, ma senza particolari aspettative.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,5761,Zhegrova,,,False,,2,"– Difficile dargli un indice superiore, perché parte dietro nelle gerarchie ai nastri di partenza e, con l'arrivo di Alajbegovic, aumenta la concorrenza. Potrebbe anche non entrare, o farlo giusto per portare una mera sufficienza. Tuttavia, ci sono alcuni aspetti che possiamo sottolineare in positivo: fisicamente è sano (a differenza della prima parte della scorsa stagione) e nelle amichevoli pre-stagionali ha mostrato qualche colpo interessante. Aspettatevi al massimo un subentro, ma un occhio curioso continuiamo ad averlo (però per il futuro, non tanto per questa partita).",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,5813,Miretti,,,False,,2,"– Minutaggio inpronosticabile. Magari entra e segna giocando 3 minuti, magari nemmeno entra. Il recupero tattico di Douglas Luiz e l'arrivo di Alajbegovic gli chiudono ulteriormente opzioni di minutaggio.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,5685,Koopmeiners,,,False,,2,– Vedi Sconsigliati .,False,True,True
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,5951,Kolo Muani,,,False,,4,"– Col gruppo ormai da 20 giorni, si è fatto buona parte della preparazione con Spalletti e sarà lui a guidare l'attacco bianconero. Non è un goleador di razza, e la preparazione non è stata sfavillante, ma sarà il fulcro offensivo della Juve e probabile rigorista. Contro una neo-promossa si mette.",True,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,6434,Yildiz,,,False,,4,"– Potrebbe non essere in forma smagliante, in virtù dei problemi fisici che ha avuto per buona parte dell'estate. Tuttavia, sembra essere pienamente ristabilito e rimane il giocatore di maggior talento della rosa.",True,True,True
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,2832,Boga,,,False,,3,"– Probabile subentro, anche perché Yildiz probabilmente non farà più di 70', soprattutto se la partita si mette bene per la Juve. Utile se ha gli spazi per spaccare la partita.",False,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,5544,David,,,False,,2,– Vedi Sconsigliati .,True,False,False
1,FRO,JUV,2026-08-23T16:30:00Z,JUV,,Milik,,,False,,2,"– Gli si vuole bene, ma fantacalcisticamente non ha più molto senso...",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,5841,Svilar,,,False,,4,"Partita interessante per il portiere giallorosso: la Roma parte con i favori del pronostico e, soprattutto all’Olimpico, ci aspettiamo una squadra aggressiva ma potenzialmente esposta alle ripartenze. Buon profilo da clean sheet e da modificatore, anche se Kean e i suoi compagni di reparto rappresentano una minaccia concreta.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,610,Gollini,,,False,,1,"Riserva di Svilar, pertanto siederà in panchina.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,7048,De Marzi,,,False,,1,Terzo portiere.,False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,7181,Wesley,True,80,False,,4,"Reduce dai postumi di una distorsione alla caviglia che non gli ha permesso di scendere in campo nell'amichevole contro il Borussia Dortmund, l'esterno brasiliano è rientrato in gruppo nella giornata di mercoledì svolgendo parte dell'allenamento con il resto della squadra. Fisicamente non è ancora al 100% ma non dovrebbero esserci problemi nel vederlo in campo a partire dal 1', con il desiderio di concedere un bis dell'esordio stagionale avvenuto nello scorso campionato.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,2296,Mancini,,,False,,4,"Approfondimento tra i ""Consigliati""",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,4317,N'Dicka,,,False,,3,"Meno appetibile di Mancini in termini di bonus ma interessante per il voto. Dovrà soprattutto gestire la fisicità di Kean e coprire le transizioni. Da sufficienza, con upside limitato sui bonus.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,4807,Hermoso,,,False,,3,"Il ballottaggio con Koulierakis è ancora da monitorare. Se parte titolare, è lecito aspettarsi una prestazione abbastanza pulita ma va chiarito che a livello fantacalcistico è il profilo che salta meno all'occhio nel pacchetto difensivo giallorosso.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,,Molina,,,False,,3,"È uno dei giallorossi che stuzzica maggiormente. Il ruolo di esterno a tutta fascia di Gasperini gli offre campo e possibilità di arrivare sul fondo. Le possibilità di bonus ci sono, ma occhio alla fase difensiva del nazionale argentino: in caso di sconfitta, potrebbe bagnare con un'insufficienza il suo debutto in maglia giallorossa.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,7529,Koulierakis,,,False,,3,"Ipotizziamo una sua partenza dalla panchina, ma attenzione a questo ragazzone greco che ha tutte le carte in regola per contendere in maniera attiva il terzo e ultimo posto disponibile nella retroguardia giallorossa.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,6986,Rensch,False,20,False,,3,"In possibile ballottaggio, come spiegato nella sezione apposita. Il consiglio che possiamo darvi è quello di schierarlo con dovuta copertura, fermo restando che non sarebbe un delitto valutare alternative.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,6631,Ghilardi,,,False,,2,"Resta pur sempre schierabile ma difficilmente andrà a voto in questa partita, a meno di imprevisti per quanto riguarda la prestazione di Mancini.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,7260,Ziolkowski,,,False,,2,"Stesso discorso appena fatto con Ghilardi, cambiando il soggetto degli imprevisti con N'Dicka.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,5589,Koné,,,False,,4,"Il ritorno del francese è molto importante per gli equilibri tattici della squadra; fantacalcisticamente, però, sappiamo che il bonus sia una chimera. Può garantire un ottimo voto grazie alla sua capacità di accompagnare il gioco e recuperare palloni senza troppa fatica, ma non è il giocatore su cui puntare se si cerca il +3 (lieti di venir smentiti a partire proprio da quest'anno).",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,779,Cristante,,,False,,3,"Approfondimento tra le ""Possibili sorprese""",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,,Mora,,,False,,3,"Un solo allenamento con i compagni e tanta attenzione mediatica concentrata sul suo acquisto: potrebbe volare sulle ali dell’entusiasmo come molti fantallenatori sparsi in tutta Italia, ma continuo a suggerire di ponderare i rilanci per tutti quei giocatori che si apprestano a calcare i palcoscenici della Serie A per la prima volta in carriera, considerando la giovane età e il campionato di provenienza. Probabile debutto a gara in corso, pronto a scoprire insieme a voi le qualità di questo giovane talento.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,6190,Pisilli,,,False,,3,"Il fatto che la Roma abbia rifiutato ogni offerta per questo ragazzo è indicativo sul perché Pisilli rappresenti il futuro della Roma: si sacrifica sempre tanto per la squadra, di conseguenza il buon voto è sempre alla sua portata.",False,False,False
1,ROM,FIO,2026-08-24T18:45:00Z,ROM,6271,El Aynaoui,,,False,,3,"I tifosi e i fantallenatori si aspettano tanto da lui e le qualità per incidere a partita in corso non gli mancano: di conseguenza, non sarebbe poi così sbagliato pensare di schierarlo.",False,False,False
