stagione,giornata,squadra,punti_pre,vittorie_pre,pareggi_pre,sconfitte_pre,gol_fatti_pre,gol_subiti_pre,diff_reti_pre,posizione_pre
2021-22,13,Genoa,9,1,6,5,17.0,24.0,-7.0,17
2021-22,13,Sampdoria,9,2,3,7,15.0,25.0,-10.0,18
2021-22,13,Salernitana,7,2,1,9,10.0,26.0,-16.0,19
2021-22,13,Cagliari,6,1,3,8,13.0,26.0,-13.0,20
2021-22,14,Napoli,32,10,2,1,26.0,7.0,19.0,1
2021-22,14,Milan,32,10,2,1,29.0,15.0,14.0,2
2021-22,14,Inter,28,8,4,1,32.0,15.0,17.0,3
2021-22,14,Atalanta,25,7,4,2,27.0,17.0,10.0,4
2021-22,14,Roma,22,7,1,5,23.0,15.0,8.0,5
2021-22,14,Lazio,21,6,3,4,25.0,21.0,4.0,6
2021-22,14,Fiorentina,21,7,0,6,20.0,17.0,3.0,7
2021-22,14,Juventus,21,6,3,4,18.0,15.0,3.0,8
2021-22,14,Verona,19,5,4,4,27.0,22.0,5.0,9
2021-22,14,Bologna,18,5,3,5,19.0,24.0,-5.0,10
2021-22,14,Torino,17,5,2,6,17.0,13.0,4.0,11
2021-22,14,Empoli,16,5,1,7,19.0,25.0,-6.0,12
2021-22,14,Sassuolo,15,4,3,6,19.0,20.0,-1.0,13
2021-22,14,Venezia,15,4,3,6,12.0,19.0,-7.0,14
2021-22,14,Udinese,14,3,5,5,16.0,20.0,-4.0,15
2021-22,14,Sampdoria,12,3,3,7,17.0,25.0,-8.0,16
2021-22,14,Spezia,11,3,2,8,15.0,31.0,-16.0,17
2021-22,14,Genoa,9,1,6,6,17.0,26.0,-9.0,18
2021-22,14,Cagliari,7,1,4,8,15.0,28.0,-13.0,19
2021-22,14,Salernitana,7,2,1,10,10.0,28.0,-18.0,20
2021-22,15,Napoli,35,11,2,1,30.0,7.0,23.0,1
2021-22,15,Milan,32,10,2,2,30.0,18.0,12.0,2
2021-22,15,Inter,31,9,4,1,34.0,15.0,19.0,3
2021-22,15,Atalanta,28,8,4,2,28.0,17.0,11.0,4
2021-22,15,Roma,25,8,1,5,24.0,15.0,9.0,5
2021-22,15,Fiorentina,21,7,0,7,21.0,19.0,2.0,6
2021-22,15,Juventus,21,6,3,5,18.0,16.0,2.0,7
2021-22,15,Lazio,21,6,3,5,25.0,25.0,0.0,8
2021-22,15,Bologna,21,6,3,5,20.0,24.0,-4.0,9
2021-22,15,Verona,19,5,4,5,28.0,25.0,3.0,10
2021-22,15,Empoli,19,6,1,7,21.0,26.0,-5.0,11
2021-22,15,Sassuolo,18,5,3,6,22.0,21.0,1.0,12
2021-22,15,Torino,17,5,2,7,17.0,14.0,3.0,13
2021-22,15,Udinese,15,3,6,5,16.0,20.0,-4.0,14
2021-22,15,Sampdoria,15,4,3,7,20.0,26.0,-6.0,15
2021-22,15,Venezia,15,4,3,7,12.0,21.0,-9.0,16
2021-22,15,Spezia,11,3,2,9,15.0,32.0,-17.0,17
2021-22,15,Genoa,10,1,7,6,17.0,26.0,-9.0,18
2021-22,15,Cagliari,8,1,5,8,16.0,29.0,-13.0,19
2021-22,15,Salernitana,8,2,2,10,11.0,29.0,-18.0,20
2021-22,16,Napoli,36,11,3,1,32.0,9.0,23.0,1
2021-22,16,Milan,35,11,2,2,33.0,18.0,15.0,2
2021-22,16,Inter,34,10,4,1,36.0,15.0,21.0,3
2021-22,16,Atalanta,31,9,4,2,32.0,17.0,15.0,4
2021-22,16,Roma,25,8,1,6,24.0,16.0,8.0,5
2021-22,16,Fiorentina,24,8,0,7,24.0,20.0,4.0,6
2021-22,16,Juventus,24,7,3,5,20.0,16.0,4.0,7
2021-22,16,Bologna,24,7,3,5,21.0,24.0,-3.0,8
2021-22,16,Lazio,22,6,4,5,29.0,29.0,0.0,9
2021-22,16,Verona,20,5,5,5,28.0,25.0,3.0,10
2021-22,16,Empoli,20,6,2,7,23.0,28.0,-5.0,11
2021-22,16,Sassuolo,19,5,4,6,24.0,23.0,1.0,12
2021-22,16,Torino,18,5,3,7,19.0,16.0,3.0,13
2021-22,16,Udinese,16,3,7,5,20.0,24.0,-4.0,14
2021-22,16,Sampdoria,15,4,3,8,21.0,29.0,-8.0,15
2021-22,16,Venezia,15,4,3,8,12.0,25.0,-13.0,16
2021-22,16,Spezia,11,3,2,10,15.0,34.0,-19.0,17
2021-22,16,Genoa,10,1,7,7,17.0,29.0,-12.0,18
2021-22,16,Cagliari,9,1,6,8,16.0,29.0,-13.0,19
2021-22,16,Salernitana,8,2,2,11,11.0,31.0,-20.0,20
2021-22,17,Milan,38,12,2,2,35.0,18.0,17.0,1
2021-22,17,Inter,37,11,4,1,39.0,15.0,24.0,2
2021-22,17,Napoli,36,11,3,2,34.0,12.0,22.0,3
2021-22,17,Atalanta,34,10,4,2,35.0,19.0,16.0,4
2021-22,17,Juventus,27,8,3,5,22.0,16.0,6.0,5
2021-22,17,Fiorentina,27,9,0,7,27.0,22.0,5.0,6
2021-22,17,Roma,25,8,1,7,24.0,19.0,5.0,7
2021-22,17,Lazio,25,7,4,5,32.0,30.0,2.0,8
2021-22,17,Bologna,24,7,3,6,23.0,27.0,-4.0,9
2021-22,17,Verona,23,6,5,5,32.0,28.0,4.0,10
2021-22,17,Empoli,23,7,2,7,26.0,29.0,-3.0,11
2021-22,17,Sassuolo,20,5,5,6,26.0,25.0,1.0,12
2021-22,17,Torino,19,5,4,7,20.0,17.0,3.0,13
2021-22,17,Udinese,16,3,7,6,21.0,27.0,-6.0,14
2021-22,17,Sampdoria,15,4,3,9,22.0,32.0,-10.0,15
2021-22,17,Venezia,15,4,3,9,15.0,29.0,-14.0,16
2021-22,17,Spezia,12,3,3,10,17.0,36.0,-19.0,17
2021-22,17,Cagliari,10,1,7,8,17.0,30.0,-13.0,18
2021-22,17,Genoa,10,1,7,8,17.0,31.0,-14.0,19
2021-22,17,Salernitana,8,2,2,12,11.0,33.0,-22.0,20
2021-22,18,Inter,40,12,4,1,43.0,15.0,28.0,1
2021-22,18,Milan,39,12,3,2,36.0,19.0,17.0,2
2021-22,18,Atalanta,37,11,4,2,37.0,20.0,17.0,3
2021-22,18,Napoli,36,11,3,3,34.0,13.0,21.0,4
2021-22,18,Fiorentina,30,10,0,7,31.0,22.0,9.0,5
2021-22,18,Roma,28,9,1,7,26.0,19.0,7.0,6
2021-22,18,Juventus,28,8,4,5,23.0,17.0,6.0,7
2021-22,18,Empoli,26,8,2,7,27.0,29.0,-2.0,8
2021-22,18,Lazio,25,7,4,6,33.0,32.0,1.0,9
2021-22,18,Bologna,24,7,3,7,24.0,29.0,-5.0,10
2021-22,18,Verona,23,6,5,6,33.0,30.0,3.0,11
2021-22,18,Sassuolo,23,6,5,6,28.0,26.0,2.0,12
2021-22,18,Torino,22,6,4,7,22.0,18.0,4.0,13
2021-22,18,Sampdoria,18,5,3,9,25.0,33.0,-8.0,14
2021-22,18,Udinese,17,3,8,6,22.0,28.0,-6.0,15
2021-22,18,Venezia,16,4,4,9,16.0,30.0,-14.0,16
2021-22,18,Spezia,12,3,3,11,17.0,38.0,-21.0,17
2021-22,18,Genoa,10,1,7,9,18.0,34.0,-16.0,18
2021-22,18,Cagliari,10,1,7,9,17.0,34.0,-17.0,19
2021-22,18,Salernitana,8,2,2,13,11.0,37.0,-26.0,20
2021-22,19,Inter,43,13,4,1,48.0,15.0,33.0,1
2021-22,19,Napoli,39,12,3,3,35.0,13.0,22.0,2
2021-22,19,Milan,39,12,3,3,36.0,20.0,16.0,3
2021-22,19,Atalanta,37,11,4,3,38.0,24.0,14.0,4
2021-22,19,Roma,31,10,1,7,30.0,20.0,10.0,5
2021-22,19,Fiorentina,31,10,1,7,33.0,24.0,9.0,6
2021-22,19,Juventus,31,9,4,5,25.0,17.0,8.0,7
2021-22,19,Lazio,28,8,4,6,36.0,33.0,3.0,8
2021-22,19,Empoli,27,8,3,7,28.0,30.0,-2.0,9
2021-22,19,Torino,25,7,4,7,23.0,18.0,5.0,10
2021-22,19,Sassuolo,24,6,6,6,30.0,28.0,2.0,11
2021-22,19,Bologna,24,7,3,8,24.0,31.0,-7.0,12
2021-22,19,Verona,23,6,5,7,33.0,31.0,2.0,13
2021-22,19,Udinese,20,4,8,6,26.0,28.0,-2.0,14
2021-22,19,Sampdoria,19,5,4,9,26.0,34.0,-8.0,15
2021-22,19,Venezia,17,4,5,9,17.0,31.0,-14.0,16
2021-22,19,Spezia,13,3,4,11,18.0,39.0,-21.0,17
2021-22,19,Genoa,10,1,7,10,19.0,37.0,-18.0,18
2021-22,19,Cagliari,10,1,7,10,17.0,38.0,-21.0,19
2021-22,19,Salernitana,8,2,2,14,11.0,42.0,-31.0,20
2021-22,20,Inter,46,14,4,1,49.0,15.0,34.0,1
2021-22,20,Milan,42,13,3,3,40.0,22.0,18.0,2
2021-22,20,Napoli,39,12,3,4,35.0,14.0,21.0,3
2021-22,20,Atalanta,38,11,5,3,38.0,24.0,14.0,4
2021-22,20,Juventus,34,10,4,5,27.0,17.0,10.0,5
2021-22,20,Roma,32,10,2,7,31.0,21.0,10.0,6
2021-22,20,Fiorentina,32,10,2,7,34.0,25.0,9.0,7
2021-22,20,Lazio,31,9,4,6,39.0,34.0,5.0,8
2021-22,20,Empoli,27,8,3,8,30.0,34.0,-4.0,9
2021-22,20,Bologna,27,8,3,8,27.0,31.0,-4.0,10
2021-22,20,Torino,25,7,4,8,23.0,19.0,4.0,11
2021-22,20,Verona,24,6,6,7,34.0,32.0,2.0,12
2021-22,20,Sassuolo,24,6,6,7,30.0,31.0,-1.0,13
2021-22,20,Udinese,20,4,8,7,26.0,29.0,-3.0,14
2021-22,20,Sampdoria,20,5,5,9,27.0,35.0,-8.0,15
2021-22,20,Venezia,17,4,5,10,18.0,34.0,-16.0,16
2021-22,20,Spezia,16,4,4,11,19.0,39.0,-20.0,17
2021-22,20,Genoa,11,1,8,10,19.0,37.0,-18.0,18
2021-22,20,Salernitana,11,3,2,14,12.0,42.0,-30.0,19
2021-22,20,Cagliari,10,1,7,11,17.0,40.0,-23.0,20
2021-22,21,Inter,46,14,4,2,50.0,17.0,33.0,1
2021-22,21,Milan,45,14,3,3,43.0,23.0,20.0,2
2021-22,21,Napoli,40,12,4,4,36.0,15.0,21.0,3
2021-22,21,Atalanta,39,11,6,3,42.0,28.0,14.0,4
2021-22,21,Juventus,35,10,5,5,28.0,18.0,10.0,5
2021-22,21,Roma,32,10,2,8,32.0,24.0,8.0,6
2021-22,21,Lazio,32,9,5,6,42.0,37.0,5.0,7
2021-22,21,Fiorentina,32,10,2,8,34.0,29.0,5.0,8
2021-22,21,Bologna,30,9,3,8,29.0,32.0,-3.0,9
2021-22,21,Empoli,28,8,4,8,33.0,37.0,-4.0,10
2021-22,21,Verona,27,7,6,7,36.0,33.0,3.0,11
2021-22,21,Torino,26,7,5,8,27.0,23.0,4.0,12
2021-22,21,Sassuolo,25,6,7,7,31.0,32.0,-1.0,13
2021-22,21,Udinese,23,5,8,7,30.0,29.0,1.0,14
2021-22,21,Sampdoria,20,5,5,10,28.0,37.0,-9.0,15
2021-22,21,Venezia,17,4,5,11,19.0,36.0,-17.0,16
2021-22,21,Spezia,16,4,4,12,20.0,41.0,-21.0,17
2021-22,21,Salernitana,14,4,2,14,14.0,43.0,-29.0,18
2021-22,21,Cagliari,13,2,7,11,19.0,41.0,-22.0,19
2021-22,21,Genoa,12,1,9,10,20.0,38.0,-18.0,20
2021-22,22,Inter,49,15,4,2,52.0,18.0,34.0,1
2021-22,22,Milan,48,15,3,3,46.0,23.0,23.0,2
2021-22,22,Napoli,43,13,4,4,37.0,15.0,22.0,3
2021-22,22,Atalanta,42,12,6,3,48.0,30.0,18.0,4
2021-22,22,Juventus,38,11,5,5,32.0,21.0,11.0,5
2021-22,22,Roma,32,10,2,9,35.0,28.0,7.0,6
2021-22,22,Lazio,32,9,5,7,43.0,39.0,4.0,7
2021-22,22,Fiorentina,32,10,2,9,34.0,33.0,1.0,8
2021-22,22,Bologna,30,9,3,9,30.0,34.0,-4.0,9
2021-22,22,Torino,29,8,5,8,31.0,23.0,8.0,10
2021-22,22,Sassuolo,28,7,7,7,36.0,33.0,3.0,11
2021-22,22,Empoli,28,8,4,9,34.0,42.0,-8.0,12
2021-22,22,Verona,27,7,6,8,37.0,35.0,2.0,13
2021-22,22,Udinese,23,5,8,8,32.0,35.0,-3.0,14
2021-22,22,Sampdoria,20,5,5,11,28.0,38.0,-10.0,15
2021-22,22,Spezia,19,5,4,12,21.0,41.0,-20.0,16
2021-22,22,Venezia,17,4,5,12,19.0,39.0,-20.0,17
2021-22,22,Salernitana,17,5,2,14,16.0,44.0,-28.0,18
2021-22,22,Cagliari,16,3,7,11,21.0,42.0,-21.0,19
2021-22,22,Genoa,12,1,9,11,20.0,39.0,-19.0,20
2021-22,23,Inter,50,15,5,2,52.0,18.0,34.0,1
2021-22,23,Milan,48,15,3,4,47.0,25.0,22.0,2
2021-22,23,Napoli,46,14,4,4,39.0,15.0,24.0,3
2021-22,23,Atalanta,43,12,7,3,48.0,30.0,18.0,4
2021-22,23,Juventus,41,12,5,5,34.0,21.0,13.0,5
2021-22,23,Roma,35,11,2,9,36.0,28.0,8.0,6
2021-22,23,Lazio,35,10,5,7,46.0,39.0,7.0,7
2021-22,23,Fiorentina,35,11,2,9,40.0,33.0,7.0,8
2021-22,23,Torino,32,9,5,8,33.0,24.0,9.0,9
2021-22,23,Verona,30,8,6,8,41.0,37.0,4.0,10
2021-22,23,Bologna,30,9,3,10,30.0,36.0,-6.0,11
2021-22,23,Empoli,29,8,5,9,35.0,43.0,-8.0,12
2021-22,23,Sassuolo,28,7,7,8,38.0,37.0,1.0,13
2021-22,23,Udinese,23,5,8,9,32.0,37.0,-5.0,14
2021-22,23,Spezia,22,6,4,12,23.0,42.0,-19.0,15
2021-22,23,Sampdoria,20,5,5,12,29.0,40.0,-11.0,16
2021-22,23,Venezia,18,4,6,12,20.0,40.0,-20.0,17
2021-22,23,Salernitana,17,5,2,15,16.0,47.0,-31.0,18
2021-22,23,Cagliari,16,3,7,12,21.0,43.0,-22.0,19
2021-22,23,Genoa,12,1,9,12,20.0,45.0,-25.0,20
2021-22,24,Inter,53,16,5,2,54.0,19.0,35.0,1
2021-22,24,Napoli,49,15,4,4,43.0,16.0,27.0,2
2021-22,24,Milan,49,15,4,4,47.0,25.0,22.0,3
2021-22,24,Atalanta,44,12,8,3,48.0,30.0,18.0,4
2021-22,24,Juventus,42,12,6,5,34.0,21.0,13.0,5
2021-22,24,Roma,38,12,2,9,40.0,30.0,10.0,6
2021-22,24,Lazio,36,10,6,7,46.0,39.0,7.0,7
2021-22,24,Fiorentina,36,11,3,9,41.0,34.0,7.0,8
2021-22,24,Torino,33,9,6,8,34.0,25.0,9.0,9
2021-22,24,Verona,33,9,6,8,43.0,38.0,5.0,10
2021-22,24,Bologna,30,9,3,11,31.0,38.0,-7.0,11
2021-22,24,Sassuolo,29,7,8,8,39.0,38.0,1.0,12
2021-22,24,Empoli,29,8,5,10,37.0,47.0,-10.0,13
2021-22,24,Spezia,25,7,4,12,24.0,42.0,-18.0,14
2021-22,24,Udinese,24,5,9,9,32.0,37.0,-5.0,15
2021-22,24,Sampdoria,20,5,5,13,29.0,41.0,-12.0,16
2021-22,24,Venezia,18,4,6,13,21.0,42.0,-21.0,17
2021-22,24,Cagliari,17,3,8,12,22.0,44.0,-22.0,18
2021-22,24,Salernitana,17,5,2,16,17.0,51.0,-34.0,19
2021-22,24,Genoa,13,1,10,12,20.0,45.0,-25.0,20
2021-22,25,Inter,53,16,5,3,55.0,21.0,34.0,1
2021-22,25,Napoli,52,16,4,4,45.0,16.0,29.0,2
2021-22,25,Milan,52,16,4,4,49.0,26.0,23.0,3
2021-22,25,Juventus,45,13,6,5,36.0,21.0,15.0,4
2021-22,25,Atalanta,44,12,8,4,49.0,32.0,17.0,5
2021-22,25,Lazio,39,11,6,7,49.0,39.0,10.0,6
2021-22,25,Roma,39,12,3,9,40.0,30.0,10.0,7
2021-22,25,Fiorentina,36,11,3,10,41.0,37.0,4.0,8
2021-22,25,Torino,33,9,6,9,34.0,27.0,7.0,9
2021-22,25,Verona,33,9,6,9,43.0,40.0,3.0,10
2021-22,25,Bologna,31,9,4,11,31.0,38.0,-7.0,11
2021-22,25,Empoli,30,8,6,10,37.0,47.0,-10.0,12
2021-22,25,Sassuolo,29,7,8,9,39.0,42.0,-3.0,13
2021-22,25,Udinese,27,6,9,9,34.0,37.0,-3.0,14
2021-22,25,Spezia,26,7,5,12,26.0,44.0,-18.0,15
2021-22,25,Sampdoria,23,6,5,13,33.0,41.0,-8.0,16
2021-22,25,Cagliari,20,4,8,12,24.0,45.0,-21.0,17
2021-22,25,Venezia,18,4,6,14,21.0,44.0,-23.0,18
2021-22,25,Salernitana,18,5,3,16,19.0,53.0,-34.0,19
2021-22,25,Genoa,14,1,11,12,20.0,45.0,-25.0,20
2021-22,26,Milan,55,17,4,4,50.0,26.0,24.0,1
2021-22,26,Inter,54,16,6,3,56.0,22.0,34.0,2
2021-22,26,Napoli,53,16,5,4,46.0,17.0,29.0,3
2021-22,26,Juventus,46,13,7,5,37.0,22.0,15.0,4
2021-22,26,Atalanta,45,12,9,4,50.0,33.0,17.0,5
2021-22,26,Lazio,42,12,6,7,52.0,39.0,13.0,6
2021-22,26,Roma,40,12,4,9,42.0,32.0,10.0,7
2021-22,26,Fiorentina,39,12,3,10,43.0,38.0,5.0,8
2021-22,26,Verona,36,10,6,9,47.0,40.0,7.0,9
2021-22,26,Torino,33,9,6,10,35.0,29.0,6.0,10
2021-22,26,Empoli,31,8,7,10,38.0,48.0,-10.0,11
2021-22,26,Bologna,31,9,4,12,31.0,41.0,-10.0,12
2021-22,26,Sassuolo,30,7,9,9,41.0,44.0,-3.0,13
2021-22,26,Udinese,27,6,9,10,34.0,41.0,-7.0,14
2021-22,26,Spezia,26,7,5,13,27.0,46.0,-19.0,15
2021-22,26,Sampdoria,23,6,5,14,33.0,42.0,-9.0,16
2021-22,26,Cagliari,21,4,9,12,25.0,46.0,-21.0,17
2021-22,26,Venezia,21,5,6,14,23.0,45.0,-22.0,18
2021-22,26,Salernitana,19,5,4,16,20.0,54.0,-34.0,19
2021-22,26,Genoa,15,1,12,12,21.0,46.0,-25.0,20
2021-22,27,Milan,56,17,5,4,52.0,28.0,24.0,1
2021-22,27,Inter,54,16,6,4,56.0,24.0,32.0,2
2021-22,27,Napoli,54,16,6,4,47.0,18.0,29.0,3
2021-22,27,Juventus,47,13,8,5,38.0,23.0,15.0,4
2021-22,27,Atalanta,45,12,9,5,50.0,34.0,16.0,5
2021-22,27,Lazio,43,12,7,7,53.0,40.0,13.0,6
2021-22,27,Fiorentina,42,13,3,10,44.0,38.0,6.0,7
2021-22,27,Roma,41,12,5,9,44.0,34.0,10.0,8
2021-22,27,Verona,37,10,7,9,49.0,42.0,7.0,9
2021-22,27,Torino,34,9,7,10,36.0,30.0,6.0,10
2021-22,27,Bologna,34,10,4,12,33.0,42.0,-9.0,11
2021-22,27,Sassuolo,33,8,9,9,43.0,44.0,-1.0,12
2021-22,27,Empoli,31,8,7,11,38.0,50.0,-12.0,13
2021-22,27,Udinese,28,6,10,10,35.0,42.0,-7.0,14
2021-22,27,Sampdoria,26,7,5,14,35.0,42.0,-7.0,15
2021-22,27,Spezia,26,7,5,14,28.0,48.0,-20.0,16
2021-22,27,Cagliari,22,4,10,12,26.0,47.0,-21.0,17
2021-22,27,Venezia,22,5,7,14,24.0,46.0,-22.0,18
2021-22,27,Salernitana,20,5,5,16,22.0,56.0,-34.0,19
2021-22,27,Genoa,16,1,13,12,22.0,47.0,-25.0,20
2021-22,28,Napoli,57,17,6,4,49.0,19.0,30.0,1
2021-22,28,Milan,57,17,6,4,53.0,29.0,24.0,2
2021-22,28,Inter,55,16,7,4,56.0,24.0,32.0,3
2021-22,28,Juventus,50,14,8,5,41.0,25.0,16.0,4
2021-22,28,Atalanta,48,13,9,5,54.0,34.0,20.0,5
2021-22,28,Roma,44,13,5,9,45.0,34.0,11.0,6
2021-22,28,Lazio,43,12,7,8,54.0,42.0,12.0,7
2021-22,28,Fiorentina,42,13,3,11,45.0,40.0,5.0,8
2021-22,28,Verona,40,11,7,9,52.0,43.0,9.0,9
2021-22,28,Sassuolo,36,9,9,9,45.0,45.0,0.0,10
2021-22,28,Bologna,35,10,5,12,34.0,43.0,-9.0,11
2021-22,28,Torino,34,9,7,11,37.0,32.0,5.0,12
2021-22,28,Empoli,31,8,7,12,40.0,53.0,-13.0,13
2021-22,28,Udinese,29,6,11,10,36.0,43.0,-7.0,14
2021-22,28,Sampdoria,26,7,5,15,35.0,46.0,-11.0,15
2021-22,28,Spezia,26,7,5,15,28.0,49.0,-21.0,16
2021-22,28,Cagliari,25,5,10,12,28.0,48.0,-20.0,17
2021-22,28,Venezia,22,5,7,15,25.0,49.0,-24.0,18
2021-22,28,Salernitana,21,5,6,16,23.0,57.0,-34.0,19
2021-22,28,Genoa,17,1,14,12,22.0,47.0,-25.0,20
2021-22,29,Milan,60,18,6,4,54.0,29.0,25.0,1
2021-22,29,Inter,58,17,7,4,61.0,24.0,37.0,2
2021-22,29,Napoli,57,17,6,5,49.0,20.0,29.0,3
2021-22,29,Juventus,53,15,8,5,42.0,25.0,17.0,4
2021-22,29,Atalanta,48,13,9,6,54.0,35.0,19.0,5
2021-22,29,Roma,47,14,5,9,46.0,34.0,12.0,6
2021-22,29,Lazio,46,13,7,8,57.0,42.0,15.0,7
2021-22,29,Fiorentina,43,13,4,11,46.0,41.0,5.0,8
2021-22,29,Verona,41,11,8,9,53.0,44.0,9.0,9
2021-22,29,Sassuolo,39,10,9,9,49.0,46.0,3.0,10
2021-22,29,Bologna,36,10,6,12,34.0,43.0,-9.0,11
2021-22,29,Torino,35,9,8,11,37.0,32.0,5.0,12
2021-22,29,Udinese,32,7,11,10,38.0,44.0,-6.0,13
2021-22,29,Empoli,32,8,8,12,40.0,53.0,-13.0,14
2021-22,29,Sampdoria,26,7,5,16,36.0,48.0,-12.0,15
2021-22,29,Spezia,26,7,5,16,28.0,50.0,-22.0,16
2021-22,29,Cagliari,25,5,10,13,28.0,51.0,-23.0,17
2021-22,29,Venezia,22,5,7,16,26.0,53.0,-27.0,18
2021-22,29,Salernitana,21,5,6,17,23.0,62.0,-39.0,19
2021-22,29,Genoa,18,1,15,12,22.0,47.0,-25.0,20
2021-22,30,Milan,63,19,6,4,55.0,29.0,26.0,1
2021-22,30,Napoli,60,18,6,5,51.0,21.0,30.0,2
2021-22,30,Inter,59,17,8,4,62.0,25.0,37.0,3
2021-22,30,Juventus,56,16,8,5,45.0,26.0,19.0,4
2021-22,30,Atalanta,49,13,10,6,54.0,35.0,19.0,5
2021-22,30,Lazio,49,14,7,8,58.0,42.0,16.0,6
2021-22,30,Roma,48,14,6,9,47.0,35.0,12.0,7
2021-22,30,Fiorentina,46,14,4,11,47.0,41.0,6.0,8
2021-22,30,Verona,41,11,8,10,54.0,46.0,8.0,9
2021-22,30,Sassuolo,40,10,10,9,51.0,48.0,3.0,10
2021-22,30,Torino,36,9,9,11,38.0,33.0,5.0,11
2021-22,30,Bologna,36,10,6,13,34.0,44.0,-10.0,12
2021-22,30,Udinese,33,7,12,10,39.0,45.0,-6.0,13
2021-22,30,Empoli,32,8,8,13,40.0,54.0,-14.0,14
2021-22,30,Spezia,29,8,5,16,30.0,50.0,-20.0,15
2021-22,30,Sampdoria,26,7,5,17,37.0,51.0,-14.0,16
2021-22,30,Cagliari,25,5,10,14,28.0,53.0,-25.0,17
2021-22,30,Venezia,22,5,7,17,26.0,54.0,-28.0,18
2021-22,30,Salernitana,22,5,7,17,25.0,64.0,-39.0,19
2021-22,30,Genoa,19,1,16,12,22.0,47.0,-25.0,20
2021-22,31,Milan,66,20,6,4,56.0,29.0,27.0,1
2021-22,31,Napoli,63,19,6,5,53.0,22.0,31.0,2
2021-22,31,Inter,60,17,9,4,63.0,26.0,37.0,3
2021-22,31,Juventus,59,17,8,5,47.0,26.0,21.0,4
2021-22,31,Atalanta,52,14,10,6,55.0,35.0,20.0,5
2021-22,31,Roma,51,15,6,9,50.0,35.0,15.0,6
2021-22,31,Lazio,49,14,7,9,58.0,45.0,13.0,7
2021-22,31,Fiorentina,47,14,5,11,48.0,42.0,6.0,8
2021-22,31,Sassuolo,43,11,10,9,55.0,49.0,6.0,9
2021-22,31,Verona,42,11,9,10,55.0,47.0,8.0,10
2021-22,31,Torino,36,9,9,12,38.0,34.0,4.0,11
2021-22,31,Bologna,36,10,6,14,34.0,45.0,-11.0,12
2021-22,31,Udinese,33,7,12,11,40.0,47.0,-7.0,13
2021-22,31,Empoli,33,8,9,13,41.0,55.0,-14.0,14
2021-22,31,Sampdoria,29,8,5,17,39.0,51.0,-12.0,15
2021-22,31,Spezia,29,8,5,17,31.0,54.0,-23.0,16
2021-22,31,Cagliari,25,5,10,15,28.0,54.0,-26.0,17
2021-22,31,Genoa,22,2,16,12,23.0,47.0,-24.0,18
2021-22,31,Venezia,22,5,7,18,26.0,56.0,-30.0,19
2021-22,31,Salernitana,22,5,7,18,25.0,66.0,-41.0,20
2021-22,32,Milan,67,20,7,4,56.0,29.0,27.0,1
2021-22,32,Napoli,66,20,6,5,56.0,23.0,33.0,2
2021-22,32,Inter,63,18,9,4,64.0,26.0,38.0,3
2021-22,32,Juventus,59,17,8,6,47.0,27.0,20.0,4
2021-22,32,Roma,54,16,6,9,51.0,35.0,16.0,5
2021-22,32,Atalanta,52,14,10,7,56.0,38.0,18.0,6
2021-22,32,Lazio,52,15,7,9,60.0,46.0,14.0,7
2021-22,32,Fiorentina,50,15,5,11,49.0,42.0,7.0,8
2021-22,32,Verona,45,12,9,10,56.0,47.0,9.0,9
2021-22,32,Sassuolo,43,11,10,10,56.0,51.0,5.0,10
2021-22,32,Torino,39,10,9,12,39.0,34.0,5.0,11
2021-22,32,Bologna,37,10,7,14,34.0,45.0,-11.0,12
2021-22,32,Udinese,36,8,12,11,45.0,48.0,-3.0,13
2021-22,32,Empoli,33,8,9,14,41.0,56.0,-15.0,14
2021-22,32,Spezia,32,9,5,17,32.0,54.0,-22.0,15
2021-22,32,Sampdoria,29,8,5,18,39.0,52.0,-13.0,16
2021-22,32,Cagliari,25,5,10,16,29.0,59.0,-30.0,17
2021-22,32,Genoa,22,2,16,13,23.0,48.0,-25.0,18
2021-22,32,Venezia,22,5,7,19,26.0,57.0,-31.0,19
2021-22,32,Salernitana,22,5,7,19,25.0,67.0,-42.0,20
2021-22,33,Milan,68,20,8,4,56.0,29.0,27.0,1
2021-22,33,Inter,66,19,9,4,66.0,26.0,40.0,2
2021-22,33,Napoli,66,20,6,6,58.0,26.0,32.0,3
2021-22,33,Juventus,62,18,8,6,49.0,28.0,21.0,4
2021-22,33,Roma,57,17,6,9,53.0,36.0,17.0,5
2021-22,33,Lazio,55,16,7,9,64.0,47.0,17.0,6
2021-22,33,Fiorentina,53,16,5,11,52.0,44.0,8.0,7
2021-22,33,Atalanta,52,14,10,8,57.0,40.0,17.0,8
2021-22,33,Sassuolo,46,12,10,10,58.0,52.0,6.0,9
2021-22,33,Verona,45,12,9,11,56.0,49.0,7.0,10
2021-22,33,Torino,40,10,10,12,39.0,34.0,5.0,11
2021-22,33,Bologna,40,11,7,14,36.0,45.0,-9.0,12
2021-22,33,Udinese,39,9,12,11,47.0,49.0,-2.0,13
2021-22,33,Empoli,34,8,10,14,41.0,56.0,-15.0,14
2021-22,33,Spezia,33,9,6,17,32.0,54.0,-22.0,15
2021-22,33,Sampdoria,29,8,5,19,39.0,54.0,-15.0,16
2021-22,33,Cagliari,25,5,10,17,30.0,61.0,-31.0,17
