stagione_target,player_id,nome_giocatore,ruolo,squadra_giocatore_target,squadra_giocatore_n1,cambio_squadra,presenze_cumulate_carriera_n1,fantamedia_target,gol_target,assist_target,bonus_netti_target,presenze_target,voto_medio_target,presenze_titolare_target,fantamedia_lag1,gol_lag1,assist_lag1,bonus_netti_lag1,presenze_lag1,voto_medio_lag1,minuti_totali_lag1,xg_totale_lag1,xa_totale_lag1,shots_totali_lag1,presenze_titolare_lag1,ammonizioni_totali_lag1,espulsioni_totali_lag1,rigori_segnati_totali_lag1,rigori_sbagliati_totali_lag1,rigori_parati_totali_lag1,fantamedia_ma3,gol_ma3,assist_ma3,bonus_netti_ma3,presenze_ma3,voto_medio_ma3,minuti_totali_ma3,xg_totale_ma3,xa_totale_ma3,shots_totali_ma3,presenze_titolare_ma3,ammonizioni_totali_ma3,espulsioni_totali_ma3,rigori_segnati_totali_ma3,rigori_sbagliati_totali_ma3,rigori_parati_totali_ma3,fantamedia_std3,fantamedia_trend3,gol_std3,gol_trend3,assist_std3,assist_trend3,bonus_netti_std3,bonus_netti_trend3,presenze_std3,presenze_trend3,voto_medio_std3,voto_medio_trend3,minuti_totali_std3,minuti_totali_trend3,xg_totale_std3,xg_totale_trend3,xa_totale_std3,xa_totale_trend3,shots_totali_std3,shots_totali_trend3,presenze_titolare_std3,presenze_titolare_trend3,ammonizioni_totali_std3,ammonizioni_totali_trend3,espulsioni_totali_std3,espulsioni_totali_trend3,rigori_segnati_totali_std3,rigori_segnati_totali_trend3,rigori_sbagliati_totali_std3,rigori_sbagliati_totali_trend3,rigori_parati_totali_std3,rigori_parati_totali_trend3,fantamedia_career_mean,gol_career_mean,assist_career_mean,bonus_netti_career_mean,presenze_career_mean,voto_medio_career_mean,minuti_totali_career_mean,xg_totale_career_mean,xa_totale_career_mean,shots_totali_career_mean,presenze_titolare_career_mean,ammonizioni_totali_career_mean,espulsioni_totali_career_mean,rigori_segnati_totali_career_mean,rigori_sbagliati_totali_career_mean,rigori_parati_totali_career_mean,eta_n1,squadra_in_champions_n1,squadra_in_champions_target,squadra_punti_finali_n1,squadra_posizione_finale_n1,squadra_nuova_punti_finali_n1,squadra_nuova_posizione_finale_n1,quotazione_iniziale_n1,quotazione_attuale_n1,fvm_n1,quotazione_iniziale_target,infortuni_n1_count,infortuni_n1_giorni_totali,infortuni_career_count,altezza_m,nazionalita,piede_dominante,titolarita_forum,media_voto_forum,salute_forum,bonus_forum,consiglio_esperti_forum,totale_forum
2021-22,2302,Behrami,centrocampista,Genoa,Genoa,0.0,4.0,5.5625,0.0,0.0,-1.5,8.0,5.75,2.0,5.880952380952381,0.0,0.0,-1.5,21.0,5.9523809523809526,875.0,0.549466909840703,0.09671949967741966,4.0,8.0,1.0,1.0,0.0,0.0,0.0,5.851384998443822,0.3333333333333333,0.0,-1.1666666666666667,18.666666666666668,5.914410208527855,1126.3333333333333,0.5581210975845655,0.09935296699404716,6.0,12.666666666666666,3.0,0.6666666666666666,0.0,0.0,0.0,0.17999376926036706,-0.08730158730158699,0.4714045207910317,-0.5,0.0,0.0,0.8498365855987975,-0.75,1.699673171197595,1.5,0.13347454237761985,-0.051587301587301404,206.58708145046782,-253.0,0.30055435243425593,-0.1905036885291338,0.08221755689233602,-0.052309950813651085,2.160246899469287,-2.5,3.681787005729087,-4.5,2.160246899469287,-2.5,0.4714045207910317,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.913538748832867,0.5,0.0,-0.75,19.0,5.954557656395892,1200.5,0.553694621194154,0.1364607005380094,6.75,14.0,3.5,0.5,0.0,0.0,0.0,35.0,0.0,0.0,39.0,14.0,,,4.0,5.0,,4.0,1.0,15.0,13.0,,Switzerland,,,,,,,
2021-22,440,Viola,centrocampista,Bologna,Benevento,1.0,2.0,5.666666666666667,0.0,0.0,0.0,3.0,5.666666666666667,1.0,7.147058823529412,1.0,1.0,15.5,17.0,6.235294117647059,1042.0,3.5975695084780455,1.3177132904529572,18.0,12.0,1.0,0.0,4.0,0.0,0.0,7.147058823529412,1.0,1.0,15.5,17.0,6.235294117647059,1042.0,3.5975695084780455,1.3177132904529572,18.0,12.0,1.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.671355498721228,1.5,3.5,11.5,20.0,6.052429667519181,1441.0,2.7966519598849118,2.468128312379122,25.5,16.0,1.0,0.5,2.0,0.5,0.0,30.0,0.0,0.0,32.0,18.0,41.0,11.0,9.0,20.0,,3.0,4.0,85.0,5.0,1.8,Italy,left,,,,,,
2024-25,440,Viola,centrocampista,Cagliari,Cagliari,0.0,4.0,6.3,3.0,1.0,9.0,25.0,5.94,18.0,6.7,5.0,2.0,12.5,25.0,6.2,1183.0,3.5457330187782645,4.302946716547012,38.0,11.0,3.0,0.0,0.0,1.0,0.0,6.183333333333334,2.5,1.0,6.25,14.0,5.933333333333334,641.5,1.782171809580177,2.151473358273506,19.5,6.0,1.5,0.0,0.0,0.5,0.0,0.5166666666666666,1.0333333333333332,2.5,5.0,1.0,2.0,6.25,12.5,11.0,22.0,0.2666666666666666,0.5333333333333332,541.5,1083.0,1.7635612091980875,3.527122418396175,2.151473358273506,4.302946716547012,18.5,37.0,5.0,10.0,1.5,3.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,6.427344416027281,2.0,2.25,8.875,17.0,5.9928815004262574,1041.25,2.2894118847325444,2.309800835326314,22.5,11.0,1.25,0.25,1.0,0.5,0.0,33.0,0.0,0.0,36.0,15.0,,,2.0,15.0,12.0,6.0,1.0,14.0,10.0,1.8,Italy,left,,,,,,
2018-19,2246,Ceravolo,attaccante,Parma,Benevento,1.0,1.0,5.568181818181818,1.0,0.0,2.5,22.0,5.454545454545454,12.0,5.5,0.0,0.0,0.0,1.0,5.5,62.0,0.05069680139422417,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,1.0,5.5,62.0,0.05069680139422417,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.0,0.0,0.0,1.0,5.5,62.0,0.05069680139422417,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,21.0,20.0,,,11.0,10.0,,10.0,0.0,0,0.0,1.8,Italy,right,,,,,,
2018-19,2209,Lucas Leiva,centrocampista,Lazio,Lazio,0.0,1.0,5.9423076923076925,0.0,2.0,-1.5,26.0,6.0,22.0,6.388888888888889,2.0,1.0,2.5,36.0,6.319444444444445,2910.0,2.315411575138569,2.5903239911422133,27.0,35.0,9.0,0.0,0.0,0.0,0.0,6.388888888888889,2.0,1.0,2.5,36.0,6.319444444444445,2910.0,2.315411575138569,2.5903239911422133,27.0,35.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.388888888888889,2.0,1.0,2.5,36.0,6.319444444444445,2910.0,2.315411575138569,2.5903239911422133,27.0,35.0,9.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,72.0,4.0,,,10.0,14.0,,12.0,1.0,8.0,4.0,1.79,Brazil,,,,,,,
2019-20,2209,Lucas Leiva,centrocampista,Lazio,Lazio,0.0,2.0,5.88,0.0,1.0,-4.0,25.0,6.04,23.0,5.9423076923076925,0.0,2.0,-1.5,26.0,6.0,1986.0,0.47169396188110113,2.2657021330669522,15.0,22.0,7.0,0.0,0.0,0.0,0.0,6.165598290598291,1.0,1.5,0.5,31.0,6.159722222222222,2448.0,1.393552768509835,2.428013062104583,21.0,28.5,8.0,0.0,0.0,0.0,0.0,0.22329059829059839,-0.44658119658119677,1.0,-2.0,0.5,1.0,2.0,-4.0,5.0,-10.0,0.15972222222222232,-0.31944444444444464,462.0,-924.0,0.9218588066287339,-1.8437176132574677,0.16231092903763056,-0.3246218580752611,6.0,-12.0,6.5,-13.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.165598290598291,1.0,1.5,0.5,31.0,6.159722222222222,2448.0,1.393552768509835,2.428013062104583,21.0,28.5,8.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,59.0,8.0,,,12.0,10.0,,9.0,2.0,52.0,6.0,1.79,Brazil,,,,,,,
2020-21,2209,Lucas Leiva,centrocampista,Lazio,Lazio,0.0,3.0,5.671875,0.0,0.0,-5.0,32.0,5.828125,30.0,5.88,0.0,1.0,-4.0,25.0,6.04,1837.0,0.43783899769186974,1.7984362859278917,10.0,23.0,8.0,1.0,0.0,0.0,0.0,6.070398860398861,0.6666666666666666,1.3333333333333333,-1.0,29.0,6.119814814814814,2244.3333333333335,1.0749815115705132,2.2181541367123523,17.333333333333332,26.666666666666668,8.0,0.3333333333333333,0.0,0.0,0.0,0.22663845777781846,-0.2544444444444447,0.9428090415820634,-1.0,0.4714045207910317,0.0,2.6770630673681683,-3.25,4.96655480858378,-5.5,0.14210088381040506,-0.1397222222222223,474.61165411546966,-536.5,0.8772253973381647,-0.9387862887233496,0.3250304020502327,-0.3959438526071608,7.1336448530109,-8.5,5.90668171555645,-6.0,0.816496580927726,-0.5,0.4714045207910317,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.070398860398861,0.6666666666666666,1.3333333333333333,-1.0,29.0,6.1198148148148155,2244.3333333333335,1.0749815115705132,2.2181541367123523,17.333333333333332,26.666666666666668,8.0,0.3333333333333333,0.0,0.0,0.0,32.0,0.0,1.0,78.0,4.0,,,9.0,5.0,,8.0,4.0,143.0,10.0,1.79,Brazil,,,,,,,
2021-22,2209,Lucas Leiva,centrocampista,Lazio,Lazio,0.0,4.0,5.645161290322581,0.0,0.0,-4.5,31.0,5.790322580645161,19.0,5.671875,0.0,0.0,-5.0,32.0,5.828125,2175.0,0.3638604013249278,0.5465141087770462,12.0,30.0,10.0,0.0,0.0,0.0,0.0,5.831394230769231,0.0,1.0,-3.5,27.666666666666668,5.956041666666667,1999.3333333333333,0.4244644536326329,1.5368841759239633,12.333333333333334,25.0,8.333333333333334,0.3333333333333333,0.0,0.0,0.0,0.11562972763403842,-0.13521634615384626,0.0,0.0,0.816496580927726,-1.0,1.4719601443879744,-1.75,3.0912061651652345,3.0,0.09191302123324108,-0.0859375,138.30963652455875,94.5,0.04502723632906218,-0.05391678027808666,0.7258140236548607,-0.859594012144953,2.0548046676563256,-1.5,3.559026084010437,4.0,1.247219128924647,1.5,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.970767895299145,0.5,1.0,-2.0,29.75,6.046892361111111,2227.0,0.8972012340091169,1.8002441297285259,16.0,27.5,8.5,0.25,0.0,0.0,0.0,33.0,1.0,0.0,68.0,6.0,,,8.0,5.0,,8.0,3.0,35.0,13.0,1.79,Brazil,,,,,,,
2018-19,2284,Caicedo,attaccante,Lazio,Lazio,0.0,1.0,7.195652173913044,7.0,2.0,24.0,23.0,6.1521739130434785,17.0,6.366666666666666,3.0,1.0,9.5,15.0,5.733333333333333,681.0,4.044497027993202,0.8565870895981789,17.0,4.0,1.0,0.0,0.0,0.0,0.0,6.366666666666666,3.0,1.0,9.5,15.0,5.733333333333333,681.0,4.044497027993202,0.8565870895981789,17.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.366666666666666,3.0,1.0,9.5,15.0,5.733333333333333,681.0,4.044497027993202,0.8565870895981789,17.0,4.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,72.0,4.0,,,11.0,7.0,,6.0,0.0,0,0.0,1.83,Ecuador,,,,,,,
2019-20,2284,Caicedo,attaccante,Lazio,Lazio,0.0,2.0,6.857142857142857,9.0,1.0,21.5,28.0,6.089285714285714,18.0,7.195652173913044,7.0,2.0,24.0,23.0,6.1521739130434785,1377.0,7.832874992862344,1.3572742901742458,42.0,17.0,4.0,0.0,1.0,0.0,0.0,6.781159420289855,5.0,1.5,16.75,19.0,5.9427536231884055,1029.0,5.938686010427773,1.1069306898862123,29.5,10.5,2.5,0.0,0.5,0.0,0.0,0.4144927536231888,0.8289855072463777,2.0,4.0,0.5,1.0,7.25,14.5,4.0,8.0,0.20942028985507255,0.4188405797101451,348.0,696.0,1.8941889824345708,3.7883779648691416,0.2503436002880335,0.500687200576067,12.5,25.0,6.5,13.0,1.5,3.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,6.781159420289855,5.0,1.5,16.75,19.0,5.9427536231884055,1029.0,5.938686010427773,1.1069306898862123,29.5,10.5,2.5,0.0,0.5,0.0,0.0,29.0,0.0,0.0,59.0,8.0,,,6.0,13.0,,14.0,3.0,28.0,3.0,1.83,Ecuador,,,,,,,
2020-21,2284,Caicedo,attaccante,Lazio,Lazio,0.0,3.0,7.214285714285714,7.0,0.0,21.5,21.0,6.190476190476191,9.0,6.857142857142857,9.0,1.0,21.5,28.0,6.089285714285714,1427.0,6.388952203094959,2.82886962313205,30.0,18.0,7.0,0.0,0.0,1.0,0.0,6.806487232574189,6.333333333333333,1.3333333333333333,18.333333333333332,22.0,5.991597653554176,1161.6666666666667,6.088774741316835,1.6809103343014915,29.666666666666668,13.0,4.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.34032213859955773,0.24523809523809526,2.494438257849294,3.0,0.4714045207910317,0.0,6.328945848682508,6.0,5.354126134736337,6.5,0.1844163328090352,0.1779761904761905,340.49506441193665,373.0,1.5610961496325122,1.1722275875508785,0.837070214026058,0.9861412667669356,10.208928554075703,6.5,6.377042156569663,7.0,2.449489742783178,3.0,0.0,0.0,0.4714045207910317,0.0,0.4714045207910317,0.5,0.0,0.0,6.806487232574189,6.333333333333333,1.3333333333333333,18.333333333333332,22.0,5.991597653554176,1161.6666666666667,6.088774741316835,1.6809103343014915,29.666666666666668,13.0,4.0,0.0,0.3333333333333333,0.3333333333333333,0.0,30.0,0.0,1.0,78.0,4.0,,,14.0,19.0,,17.0,3.0,24.0,6.0,1.83,Ecuador,,,,,,,
2021-22,2284,Caicedo,attaccante,Inter,Lazio,1.0,4.0,6.666666666666667,1.0,2.0,4.5,9.0,6.166666666666667,1.0,7.214285714285714,7.0,0.0,21.5,21.0,6.190476190476191,915.0,5.328444968909025,0.7250625928863883,31.0,9.0,5.0,0.0,1.0,0.0,0.0,7.089026915113872,7.666666666666667,1.0,22.333333333333332,24.0,6.143978605935128,1239.6666666666667,6.516757388288776,1.6370688353975613,34.333333333333336,14.666666666666666,5.333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16414315796997397,0.009316770186335255,0.9428090415820634,0.0,0.816496580927726,-1.0,1.178511301977579,-1.25,2.943920288775949,-1.0,0.041715308236217656,0.019151138716356098,230.47969300762463,-231.0,1.0264154650177884,-1.2522150119766593,0.8813681583312424,-0.31610584864392877,5.436502143433364,-5.5,4.027681991198191,-4.0,1.247219128924647,0.5,0.0,0.0,0.4714045207910317,0.0,0.4714045207910317,0.0,0.0,0.0,6.908436853002071,6.5,1.0,19.125,21.75,6.041317287784679,1100.0,5.898692298214883,1.4419483989477158,30.0,12.0,4.25,0.0,0.5,0.25,0.0,31.0,1.0,1.0,68.0,6.0,88.0,1.0,17.0,18.0,,14.0,4.0,52.0,10.0,1.83,Ecuador,,,,,,,
2018-19,2274,Valoti,centrocampista,SPAL,Verona,1.0,1.0,6.0,2.0,0.0,3.0,21.0,5.857142857142857,14.0,5.78,3.0,0.0,4.5,25.0,5.6,1577.0,3.581156212836504,0.787218788638711,21.0,18.0,9.0,0.0,0.0,0.0,0.0,5.78,3.0,0.0,4.5,25.0,5.6,1577.0,3.581156212836504,0.787218788638711,21.0,18.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78,3.0,0.0,4.5,25.0,5.6,1577.0,3.581156212836504,0.787218788638711,21.0,18.0,9.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,25.0,19.0,35.0,17.0,6.0,6.0,,5.0,3.0,57.0,3.0,1.87,Italy,right,,,,,,
2019-20,2274,Valoti,centrocampista,SPAL,SPAL,0.0,2.0,6.2,3.0,1.0,6.5,25.0,5.94,18.0,6.0,2.0,0.0,3.0,21.0,5.857142857142857,1230.0,1.522062716074288,0.34167980402708054,20.0,14.0,6.0,0.0,0.0,0.0,0.0,5.890000000000001,2.5,0.0,3.75,23.0,5.728571428571428,1403.5,2.551609464455396,0.5644492963328958,20.5,16.0,7.5,0.0,0.0,0.0,0.0,0.10999999999999988,0.21999999999999975,0.5,-1.0,0.0,0.0,0.75,-1.5,2.0,-4.0,0.12857142857142856,0.2571428571428571,173.5,-347.0,1.029546748381108,-2.059093496762216,0.22276949230581522,-0.44553898461163044,0.5,-1.0,2.0,-4.0,1.5,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.890000000000001,2.5,0.0,3.75,23.0,5.728571428571428,1403.5,2.551609464455396,0.5644492963328958,20.5,16.0,7.5,0.0,0.0,0.0,0.0,24.0,0.0,0.0,42.0,11.0,,,5.0,7.0,,6.0,2.0,29.0,5.0,1.87,Italy,right,,,,,,
2018-19,2309,Pezzella Ger.,difensore,Fiorentina,Fiorentina,0.0,1.0,6.09375,2.0,1.0,2.0,32.0,6.03125,32.0,5.9411764705882355,1.0,0.0,-3.0,34.0,6.029411764705882,2988.0,2.289798028767109,0.2707704994827509,24.0,34.0,12.0,0.0,0.0,0.0,0.0,5.9411764705882355,1.0,0.0,-3.0,34.0,6.029411764705882,2988.0,2.289798028767109,0.2707704994827509,24.0,34.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9411764705882355,1.0,0.0,-3.0,34.0,6.029411764705882,2988.0,2.289798028767109,0.2707704994827509,24.0,34.0,12.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,57.0,8.0,,,9.0,9.0,,10.0,0.0,0,0.0,1.87,Argentina,,,,,,,
2019-20,2309,Pezzella Ger.,difensore,Fiorentina,Fiorentina,0.0,2.0,6.15625,3.0,0.0,3.0,32.0,6.0625,33.0,6.09375,2.0,1.0,2.0,32.0,6.03125,2855.0,2.2331775967031717,0.7984395958483219,25.0,32.0,6.0,0.0,0.0,0.0,0.0,6.017463235294118,1.5,0.5,-0.5,33.0,6.030330882352941,2921.5,2.2614878127351403,0.5346050476655364,24.5,33.0,9.0,0.0,0.0,0.0,0.0,0.07628676470588225,0.1525735294117645,0.5,1.0,0.5,1.0,2.5,5.0,1.0,-2.0,0.0009191176470588758,0.0018382352941177516,66.5,-133.0,0.028310216031968594,-0.05662043206393719,0.2638345481827855,0.527669096365571,0.5,1.0,1.0,-2.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.017463235294118,1.5,0.5,-0.5,33.0,6.030330882352941,2921.5,2.2614878127351403,0.5346050476655364,24.5,33.0,9.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,40.0,15.0,,,10.0,11.0,,10.0,3.0,43.0,3.0,1.87,Argentina,,,,,,,
2020-21,2309,Pezzella Ger.,difensore,Fiorentina,Fiorentina,0.0,3.0,5.765625,1.0,0.0,0.5,32.0,5.75,32.0,6.15625,3.0,0.0,3.0,32.0,6.0625,2836.0,3.2624727189540863,1.0873991213738918,34.0,33.0,12.0,0.0,0.0,0.0,0.0,6.063725490196078,2.0,0.3333333333333333,0.6666666666666666,32.666666666666664,6.041053921568628,2893.0,2.5951494481414557,0.7188697389016548,27.666666666666668,33.0,10.0,0.0,0.0,0.0,0.0,0.09033367461854085,0.10753676470588225,0.816496580927726,1.0,0.4714045207910317,0.0,2.6246692913372702,3.0,0.9428090415820634,-1.0,0.015183225114416532,0.016544117647058876,67.6214955961983,-76.0,0.4724346368601886,0.4863373450934887,0.33810165939042736,0.40831431094557047,4.4969125210773475,5.0,0.816496580927726,-0.5,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.063725490196078,2.0,0.3333333333333333,0.6666666666666666,32.666666666666664,6.041053921568628,2893.0,2.5951494481414557,0.7188697389016548,27.666666666666668,33.0,10.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,46.0,10.0,,,10.0,10.0,,10.0,2.0,41.0,5.0,1.87,Argentina,,,,,,,
2018-19,2289,Dalbert,difensore,Inter,Inter,0.0,1.0,5.7272727272727275,0.0,1.0,0.0,11.0,5.7272727272727275,9.0,5.681818181818182,0.0,0.0,0.0,11.0,5.681818181818182,524.0,0.1117171011865139,0.20810559950768948,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.681818181818182,0.0,0.0,0.0,11.0,5.681818181818182,524.0,0.1117171011865139,0.20810559950768948,6.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.681818181818182,0.0,0.0,0.0,11.0,5.681818181818182,524.0,0.1117171011865139,0.20810559950768948,6.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,69.0,5.0,,,9.0,4.0,,3.0,0.0,0,0.0,1.81,Brazil,left,,,,,,
2019-20,2289,Dalbert,difensore,Fiorentina,Inter,1.0,2.0,5.82258064516129,0.0,4.0,-1.0,31.0,5.854838709677419,29.0,5.7272727272727275,0.0,1.0,0.0,11.0,5.7272727272727275,779.0,0.15171150863170624,1.0626845993101597,6.0,9.0,2.0,0.0,0.0,0.0,0.0,5.704545454545455,0.0,0.5,0.0,11.0,5.704545454545455,651.5,0.13171430490911007,0.6353950994089246,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.02272727272727293,0.04545454545454586,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.02272727272727293,0.04545454545454586,127.5,255.0,0.01999720372259617,0.03999440744519234,0.4272894999012351,0.8545789998024702,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.704545454545455,0.0,0.5,0.0,11.0,5.704545454545455,651.5,0.13171430490911007,0.6353950994089246,6.0,7.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,66.0,4.0,40.0,15.0,3.0,4.0,,3.0,1.0,26.0,1.0,1.81,Brazil,left,,,,,,
2018-19,2172,Barak,centrocampista,Udinese,Udinese,0.0,1.0,5.4,0.0,0.0,0.0,5.0,5.4,4.0,6.6911764705882355,7.0,4.0,22.5,34.0,6.029411764705882,2721.0,3.2509823413565755,3.5711871683597565,38.0,31.0,5.0,0.0,0.0,0.0,0.0,6.6911764705882355,7.0,4.0,22.5,34.0,6.029411764705882,2721.0,3.2509823413565755,3.5711871683597565,38.0,31.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6911764705882355,7.0,4.0,22.5,34.0,6.029411764705882,2721.0,3.2509823413565755,3.5711871683597565,38.0,31.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,37.0,14.0,,,1.0,11.0,,15.0,0.0,0,0.0,1.9,Czech Republic,left,,,,,,
2019-20,2172,Barak,centrocampista,Lecce,Udinese,1.0,2.0,6.181818181818182,2.0,1.0,6.5,22.0,5.886363636363637,16.0,5.4,0.0,0.0,0.0,5.0,5.4,322.0,0.17583400197327137,0.19414199329912663,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.045588235294118,3.5,2.0,11.25,19.5,5.714705882352941,1521.5,1.7134081716649234,1.8826645808294415,21.0,17.5,2.5,0.0,0.0,0.0,0.0,0.6455882352941176,-1.2911764705882351,3.5,-7.0,2.0,-4.0,11.25,-22.5,14.5,-29.0,0.31470588235294095,-0.6294117647058819,1199.5,-2399.0,1.537574169691652,-3.075148339383304,1.688522587530315,-3.37704517506063,17.0,-34.0,13.5,-27.0,2.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.045588235294118,3.5,2.0,11.25,19.5,5.714705882352941,1521.5,1.7134081716649234,1.8826645808294415,21.0,17.5,2.5,0.0,0.0,0.0,0.0,23.0,0.0,0.0,40.0,16.0,,,15.0,8.0,,11.0,0.0,0,0.0,1.9,Czech Republic,left,,,,,,
2020-21,2172,Barak,centrocampista,Verona,Lecce,1.0,3.0,6.6911764705882355,7.0,3.0,20.5,34.0,6.088235294117647,32.0,6.181818181818182,2.0,1.0,6.5,22.0,5.886363636363637,1546.0,3.6461280481889844,1.7430241145193577,38.0,16.0,1.0,0.0,0.0,0.0,0.0,6.0909982174688055,3.0,1.6666666666666667,9.666666666666666,20.333333333333332,5.77192513368984,1529.6666666666667,2.357648130506277,1.8361177587260802,26.666666666666668,17.0,2.0,0.0,0.0,0.0,0.0,0.5310181220972214,-0.2546791443850269,2.943920288775949,-2.5,1.699673171197595,-1.5,9.454569735788555,-8.0,11.897712198383164,-6.0,0.269396758899346,-0.07152406417112278,979.4557445620275,-587.5,1.5511865782913201,0.19757285341620445,1.3802435409602747,-0.9140815269201994,16.027753706895076,0.0,11.045361017187261,-7.5,2.160246899469287,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0909982174688055,3.0,1.6666666666666667,9.666666666666666,20.333333333333332,5.77192513368984,1529.6666666666667,2.357648130506277,1.8361177587260802,26.666666666666668,17.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,35.0,18.0,49.0,9.0,11.0,8.0,,11.0,0.0,0,0.0,1.9,Czech Republic,left,,,,,,
2021-22,2172,Barak,centrocampista,Verona,Verona,0.0,4.0,7.482758620689655,7.0,3.0,34.0,29.0,6.310344827586207,27.0,6.6911764705882355,7.0,3.0,20.5,34.0,6.088235294117647,2772.0,6.939900955185294,2.3276712554506958,45.0,32.0,5.0,1.0,0.0,0.0,0.0,6.0909982174688055,3.0,1.3333333333333333,9.0,20.333333333333332,5.791532976827095,1546.6666666666667,3.5872876684491835,1.42161245442306,29.0,17.333333333333332,2.0,0.3333333333333333,0.0,0.0,0.0,0.5310181220972214,0.6455882352941176,2.943920288775949,3.5,1.247219128924647,1.5,8.553751613570894,10.25,11.897712198383164,14.5,0.2888616687486734,0.3441176470588232,1000.2084227244285,1225.0,2.7617321955130127,3.3820334766060114,0.9001725277407098,1.0667646310757846,17.90716802475106,20.5,11.469767022723502,14.0,2.160246899469287,2.5,0.4714045207910317,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.241042780748663,4.0,2.0,12.375,23.75,5.851002673796792,1840.25,3.5032113366760314,1.9590061329072341,31.25,20.75,2.75,0.25,0.0,0.0,0.0,25.0,0.0,0.0,44.0,10.0,,,11.0,18.0,,17.0,0.0,0,0.0,1.9,Czech Republic,left,,,,,,
