stagione,giornata,squadra,forma3_punti_mean,forma3_gf_mean,forma3_gs_mean,forma3_xg_for_mean,forma3_xg_against_mean,forma3_n_partite,forma5_punti_mean,forma5_gf_mean,forma5_gs_mean,forma5_xg_for_mean,forma5_xg_against_mean,forma5_n_partite
2020-21,29,Benevento,1.3333333333333333,1.0,1.6666666666666667,0.7033256593470772,2.189444341386358,3,0.8,0.6,2.0,0.5771742569282651,2.149882906116545,5
2020-21,29,Torino,0.0,1.0,2.3333333333333335,1.422722442386051,2.057494821958244,3,0.8,1.2,1.8,1.6076456638984382,1.8966346182860434,5
2020-21,29,Inter,3.0,1.6666666666666667,0.6666666666666666,1.324351723305881,1.033740487260123,3,3.0,2.0,0.6,2.0673906000331046,0.8028307499364018,5
2020-21,29,Atalanta,2.0,1.6666666666666667,0.6666666666666666,1.5865472725902994,0.5923268627375364,3,2.4,2.4,0.6,1.9941303179599346,0.5671002734452486,5
2020-21,29,Lazio,2.0,1.6666666666666667,1.6666666666666667,1.7116866974780958,1.5833128215745091,3,1.4,1.0,1.4,1.909531923243776,1.5227159201167524,5
2020-21,29,Udinese,1.3333333333333333,1.0,0.6666666666666666,1.853730281504492,1.3802691049252946,3,1.6,1.0,0.6,1.4685593018308283,1.170035126619041,5
2020-21,29,Milan,2.0,1.6666666666666667,1.0,1.4469403140246868,0.9761429691376785,3,2.0,1.6,1.0,1.781177824921906,0.9842482396401465,5
2020-21,29,Fiorentina,1.3333333333333333,3.0,2.3333333333333335,1.323178023720781,2.014751640148461,3,0.8,2.0,2.0,0.9606684328988194,1.6870355375111104,5
2020-21,29,Genoa,1.3333333333333333,1.0,1.0,0.9324503699317575,1.7098427005112171,3,1.0,0.8,1.4,0.6369594618678093,1.7086766039952637,5
2020-21,30,Sassuolo,1.3333333333333333,2.0,2.0,1.9395565604791045,1.4371259758869808,3,1.0,1.8,2.2,1.8478975081816316,1.7159838940016925,5
2020-21,30,Verona,1.0,1.3333333333333333,1.6666666666666667,0.9753321974227825,1.631203534392019,3,1.2,1.4,1.4,1.1724522715434431,1.2525832215324044,5
2020-21,30,Spezia,1.0,1.3333333333333333,2.0,1.1422719101731975,2.4440100522090993,3,0.8,1.0,2.0,1.334996304474771,2.1183085307478904,5
2020-21,30,Roma,0.3333333333333333,0.6666666666666666,2.0,1.325418905975918,2.1859038835391402,3,1.4,1.0,1.4,1.2950738618150353,1.444897929392755,5
2020-21,30,Bologna,2.0,2.0,1.3333333333333333,2.5118039892986417,1.8819762665467958,3,1.2,1.4,1.6,1.775715613272041,1.5578052585013211,5
2020-21,30,Sampdoria,1.3333333333333333,1.0,1.3333333333333333,1.1192299942485988,1.3678412241861224,3,1.2,1.2,1.4,0.8881549988873303,1.0979259960353374,5
2020-21,30,Juventus,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.6686746751268706,0.6918339161202312,3,2.0,2.2,1.0,2.478998526930809,0.8429258715361356,5
2020-21,30,Cagliari,0.0,0.6666666666666666,2.3333333333333335,1.6236836578076084,1.5598681789512436,3,0.8,1.0,1.8,1.3786367384716869,1.1562615679576993,5
2020-21,30,Parma,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.8097882019355893,1.333048880410691,3,1.0,1.8,1.8,1.7809927452355623,1.7517683731392026,5
2020-21,30,Crotone,0.0,2.3333333333333335,3.3333333333333335,1.5020441251496475,3.343832229884962,3,0.6,2.4,3.4,1.5977785762399435,3.1672093596309425,5
2020-21,30,Napoli,3.0,2.3333333333333335,1.0,1.962071178946644,1.1295273201540112,3,2.6,2.6,1.4,1.9308506490662694,1.3269135176204145,5
2020-21,30,Benevento,1.3333333333333333,1.3333333333333333,2.0,1.0595165345196922,1.9395951861515641,3,1.0,1.0,2.0,0.7687836011871696,1.923778005503118,5
2020-21,30,Torino,0.3333333333333333,1.0,1.6666666666666667,1.156345625097553,2.21376262139529,3,0.4,1.0,1.8,1.3598480608779937,2.381165196420625,5
2020-21,30,Inter,3.0,1.6666666666666667,0.6666666666666666,1.9717055838555098,1.230947369709611,3,3.0,1.6,0.6,1.9202246734872461,1.0355531180277466,5
2020-21,30,Atalanta,3.0,2.6666666666666665,1.0,2.2378823971375823,0.77784573007375,3,2.4,2.6,1.0,2.2449661845341327,0.6228871144354343,5
2020-21,30,Lazio,3.0,2.0,1.0,2.208015869682034,1.41297649530073,3,2.0,1.4,1.2,1.875047076260671,1.422009874600917,5
2020-21,30,Udinese,0.3333333333333333,1.0,1.6666666666666667,1.5247112434978287,1.9422915155688922,3,1.0,1.2,1.2,1.4143409667536617,1.6175144404172896,5
2020-21,30,Milan,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.4275799092526238,0.9408250402969619,3,1.6,1.4,1.0,1.3244202505797147,0.9432521770708263,5
2020-21,30,Fiorentina,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.2065533306449652,1.5201997269565861,3,1.0,2.2,2.0,1.0630139391869307,1.7220055006444455,5
2020-21,30,Genoa,1.6666666666666667,1.3333333333333333,1.0,1.251597433971862,1.6391681764895718,3,1.2,1.0,1.0,0.8527616804465652,1.3178612669929861,5
2020-21,31,Sassuolo,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.8458084609980385,1.0746838816752036,3,1.4,1.4,1.6,1.6092224784195424,1.2857571080327035,5
2020-21,31,Verona,1.0,0.6666666666666666,1.0,0.5539587642997503,1.2626021780694525,3,0.6,0.8,1.6,0.8525649698451161,1.2750314826145768,5
2020-21,31,Spezia,2.0,2.0,1.6666666666666667,1.1449209752803047,2.2523106479396424,3,1.4,1.6,1.8,1.3740776190534234,1.8182617696002126,5
2020-21,31,Roma,1.3333333333333333,1.0,1.3333333333333333,1.2205932373180985,2.182291768801709,3,1.4,0.8,1.2,1.293420379795134,1.7740636399015783,5
2020-21,31,Bologna,1.0,1.0,1.3333333333333333,2.4083772770439587,1.8171562608331442,3,1.2,1.4,1.6,2.0783091438002885,1.6488095522858202,5
2020-21,31,Sampdoria,1.3333333333333333,0.6666666666666666,1.0,0.8982097605864207,1.2082653290902574,3,1.0,1.0,1.6,0.9582435372285545,1.4249545760452746,5
2020-21,31,Juventus,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.9695239709690213,0.9644940085709095,3,2.0,2.2,1.2,2.5395308690145613,0.8853147702291608,5
2020-21,31,Cagliari,0.0,0.3333333333333333,1.6666666666666667,1.4862405806779861,1.1984532034645479,3,0.2,0.8,2.0,1.2438661554828285,1.29279282707721,5
2020-21,31,Parma,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.709502832653622,1.1061903852969408,3,1.0,1.8,2.0,1.9786096645519138,1.2523487700149416,5
2020-21,31,Crotone,0.0,2.3333333333333335,3.3333333333333335,1.5218912803878386,2.926338125951588,3,0.6,2.6,3.0,1.7658260175958276,2.6920491088181735,5
2020-21,31,Napoli,3.0,2.6666666666666665,1.0,2.1472569704055786,0.9366135112941265,3,3.0,2.4,0.8,1.8056855036877095,1.012714491877705,5
2020-21,31,Benevento,1.3333333333333333,1.0,1.0,0.6759451090668639,1.6106740922356646,3,1.0,1.0,1.6,0.7780973205342889,1.8172960029914975,5
2020-21,31,Torino,1.3333333333333333,1.0,1.0,1.1504857108617823,1.7197734058524172,3,0.8,1.2,1.8,1.3955859124660492,2.111491277627647,5
2020-21,31,Inter,3.0,1.3333333333333333,0.3333333333333333,1.5520269985621173,0.7937823152169585,3,3.0,1.4,0.4,1.4704710084944963,0.922890599630773,5
2020-21,31,Atalanta,3.0,2.6666666666666665,1.3333333333333333,2.6030033404628434,0.7235708941395084,3,2.4,2.2,1.2,2.1001444032415746,0.7605339542031289,5
2020-21,31,Lazio,3.0,1.3333333333333333,0.3333333333333333,1.4570425394922495,1.0247784142072003,3,2.4,1.6,1.2,1.5916288224980235,1.1807057160884142,5
2020-21,31,Udinese,0.0,0.6666666666666666,1.6666666666666667,1.2305360430230696,1.905858427286148,3,0.8,1.0,1.2,1.4664107693359256,1.662067799642682,5
2020-21,31,Milan,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.2688335018853347,1.085486760052542,3,2.0,1.8,1.0,1.262745706550777,1.1479666764847933,5
2020-21,31,Fiorentina,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.8793343051026264,2.042562546518942,3,1.0,2.4,2.2,1.2324962362647056,2.0676699290052056,5
2020-21,31,Genoa,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.1939623750125368,2.0815678775931397,3,1.0,1.0,1.4,1.091258281469345,1.855474747158587,5
2020-21,32,Sassuolo,2.3333333333333335,2.0,1.0,2.3151056297744312,0.9097202705840269,3,2.0,2.0,1.4,1.8754384350031614,1.0971102632582188,5
2020-21,32,Verona,1.0,1.0,1.3333333333333333,0.9479676016295949,1.22285661008209,3,0.6,1.0,1.8,0.893707137182355,1.4600519059225916,5
2020-21,32,Spezia,1.0,1.6666666666666667,2.6666666666666665,0.9763696525866786,2.3139679258068404,3,1.2,1.6,2.4,1.0835647309198975,2.3817611442878843,5
2020-21,32,Roma,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.4841772355139256,2.961077203042805,3,0.8,0.8,1.8,1.3747602002695203,2.410829772800207,5
2020-21,32,Bologna,1.0,1.3333333333333333,1.0,2.1639330874507627,1.3432276997094352,3,1.8,2.0,1.2,2.5517203183844686,1.5104079038836062,5
2020-21,32,Sampdoria,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.2896580351516604,1.4033837004875143,3,1.4,1.2,1.4,1.2422557399608194,1.4696329971775413,5
2020-21,32,Juventus,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.4634520451848707,1.2085712815945346,3,1.4,1.6,1.2,2.408840768225491,0.9059981353580951,5
2020-21,32,Cagliari,1.0,1.3333333333333333,2.0,1.2899563970665138,1.392837667837739,3,0.6,1.2,2.2,1.4957998521625995,1.511350765824318,5
2020-21,32,Parma,0.3333333333333333,2.0,3.0,1.5510240995014708,1.5863169059157372,3,0.8,1.8,2.2,1.7693610982969403,1.473974166624248,5
2020-21,32,Crotone,0.0,2.0,3.0,1.3932643070196111,1.9119865084066987,3,0.0,2.0,3.0,1.5028552735224365,2.4634637331590055,5
2020-21,32,Napoli,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.9857421483223636,1.038939877723654,3,2.6,2.0,0.8,1.6786604865454138,1.0667505329474807,5
2020-21,32,Benevento,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.0602258124078314,2.2029082852726183,3,0.8,1.4,2.4,0.9942001029849052,2.2383758002892136,5
2020-21,32,Torino,2.3333333333333335,2.0,1.0,2.040053532769283,1.9696733079229791,3,1.4,1.4,1.2,1.683594511449337,1.8396262936294079,5
2020-21,32,Inter,2.3333333333333335,1.0,0.3333333333333333,1.473191659587125,0.7009097101787726,3,2.6,1.4,0.6,1.6422238701954484,0.9053923202678561,5
2020-21,32,Atalanta,3.0,2.3333333333333335,1.3333333333333333,2.24021257335941,0.9404495637863874,3,3.0,2.4,1.0,2.1606581093743444,0.8833636963739991,5
2020-21,32,Lazio,3.0,2.6666666666666665,1.3333333333333333,2.304553961691757,0.8512526427706083,3,3.0,2.4,1.2,2.2345162563025953,1.1709172761067748,5
2020-21,32,Udinese,1.0,1.3333333333333333,1.6666666666666667,0.8660971640298764,1.9126836281890671,3,0.8,1.0,1.4,1.2868715645745397,1.7867862133309245,5
2020-21,32,Milan,2.3333333333333335,2.0,1.0,1.0627294617394607,1.4242081840833027,3,2.0,1.8,1.2,1.3010836649686097,1.2159428569488226,5
2020-21,32,Fiorentina,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.9916124666730562,2.1900338800624013,3,0.8,2.0,2.2,1.1378344129770994,1.9893383860588074,5
2020-21,32,Genoa,0.3333333333333333,1.0,2.0,1.37338679159681,1.7877088095992804,3,1.0,1.2,1.6,1.3381887571886182,1.8750611262395978,5
2020-21,33,Sassuolo,3.0,2.0,0.6666666666666666,1.9098397406438987,0.7628644335394105,3,2.0,1.8,1.2,1.9968858053907752,1.0240723693743348,5
2020-21,33,Verona,0.0,0.6666666666666666,2.0,1.166347657640775,1.1835081797714035,3,0.6,0.8,1.6,0.9890860367566348,1.3760750532150268,5
2020-21,33,Spezia,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.6741885418693224,2.4873192481075725,3,1.4,1.6,2.0,0.7997870130464435,2.5558529794216156,5
2020-21,33,Roma,1.3333333333333333,1.0,1.3333333333333333,1.3368450896814466,2.6289613695504763,3,1.0,1.0,1.6,1.2597637398168444,2.4695441129617395,5
2020-21,33,Bologna,1.3333333333333333,1.6666666666666667,1.0,1.8503671747942765,1.2553564325595896,3,1.4,1.6,1.2,2.138038901053369,1.5688083596527576,5
2020-21,33,Sampdoria,2.0,1.3333333333333333,1.0,1.6303307814523578,1.3111878040557106,3,2.0,1.2,0.8,1.3361452056095005,1.128153619542718,5
2020-21,33,Juventus,2.0,2.0,1.0,2.1783734327182174,1.2546957752977808,3,1.4,1.6,1.2,2.4402343807742,1.0365275889635086,5
2020-21,33,Cagliari,2.0,1.6666666666666667,1.3333333333333333,1.332217830233276,1.2138982278605301,3,1.2,1.2,1.6,1.642150666937232,1.1962653601542115,5
2020-21,33,Parma,0.0,1.6666666666666667,3.3333333333333335,1.5756797610471647,1.9558882247656584,3,0.2,1.6,2.8,1.6119057388976217,1.6357676055282355,5
2020-21,33,Crotone,0.0,1.0,2.0,1.2323553636670113,1.4410752011463046,3,0.0,1.6,2.6,1.3646230282261969,2.328769299015403,5
2020-21,33,Napoli,2.3333333333333335,2.6666666666666665,1.0,1.368422996873657,1.1282144375145435,3,2.6,2.8,1.2,1.7258897200226784,1.0579176496714353,5
2020-21,33,Benevento,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.9440580739950141,2.2183074485510588,3,1.0,1.6,2.0,0.8935452900826931,2.040885808877647,5
2020-21,33,Torino,2.3333333333333335,1.6666666666666667,0.6666666666666666,2.269631419951717,0.9615851681058606,3,1.6,1.4,1.0,1.7443628147244454,1.4022560238838195,5
2020-21,33,Inter,1.6666666666666667,1.0,0.6666666666666666,1.7270615929737687,0.2885590645795067,3,2.2,1.2,0.6,1.7163076562806965,0.6004804482683539,5
2020-21,33,Atalanta,2.3333333333333335,1.6666666666666667,1.0,2.1600300835755966,1.0654240924244125,3,2.6,2.0,1.0,2.2358028876595197,0.815872635319829,5
2020-21,33,Lazio,2.0,2.6666666666666665,2.6666666666666665,1.9960020935783784,1.0712789964551728,3,2.4,2.2,1.8,1.98023561835289,1.2145366299897433,5
2020-21,33,Udinese,1.0,0.6666666666666666,1.0,0.8749231612309813,1.4985872410858672,3,0.6,0.8,1.4,1.0567164020612836,1.7349599372595548,5
2020-21,33,Milan,2.0,2.0,1.3333333333333333,1.1123661696910858,1.8094119640688102,3,2.0,2.0,1.4,1.2272402424365283,1.377735417149961,5
2020-21,33,Fiorentina,1.0,1.6666666666666667,2.3333333333333335,1.0711292286093037,2.4475322095677257,3,0.8,1.6,2.2,0.9127537636086345,2.0720396868884565,5
2020-21,33,Genoa,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.4059934622297685,1.8325081374496222,3,1.0,1.4,1.8,1.2649872209876776,1.699941547587514,5
2020-21,34,Sassuolo,3.0,2.0,0.6666666666666666,2.0359079812963805,0.9789070604989926,3,2.6,1.8,0.8,2.155406783521175,0.976798340678215,5
2020-21,34,Verona,0.0,0.6666666666666666,2.0,1.4516186987360318,1.3190442733466625,3,0.6,0.8,1.4,1.1743417778983711,1.1354019062593579,5
2020-21,34,Spezia,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.5015802482763926,2.8367028081168733,3,0.8,1.2,2.2,0.7802470529451966,2.4629722855985166,5
2020-21,34,Roma,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.4918689367671807,2.354589509932945,3,1.0,1.4,1.8,1.4808181030675769,2.507320355158299,5
2020-21,34,Bologna,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.4555964668591816,2.283700425798694,3,0.8,1.0,1.8,1.544287577830255,2.0696339877322316,5
2020-21,34,Sampdoria,2.0,1.3333333333333333,0.6666666666666666,1.6755025753130515,1.2255641367907326,3,1.4,1.0,1.0,1.3893577424809336,1.3119587000459432,5
2020-21,34,Juventus,1.3333333333333333,1.3333333333333333,1.0,1.483806596448024,1.1668437449261546,3,1.6,1.8,1.2,2.2092232832685115,1.2293375115841627,5
2020-21,34,Cagliari,3.0,2.6666666666666665,1.6666666666666667,1.671651621349156,1.4081783378496766,3,1.8,1.6,1.6,1.3042995331808924,1.3563252435997128,5
2020-21,34,Parma,0.0,2.3333333333333335,3.6666666666666665,1.6885000569745898,2.5266160710404315,3,0.2,2.0,3.2,1.6194301340728998,1.995094508305192,5
2020-21,34,Crotone,1.0,1.6666666666666667,2.0,1.6590075471128027,1.6664373638729255,3,0.6,2.0,2.6,1.5176592722535134,1.981568625383079,5
2020-21,34,Napoli,2.3333333333333335,2.6666666666666665,1.0,1.7475153564785917,1.175845742225647,3,2.6,2.8,1.2,2.1220549840480087,1.1208163507282733,5
2020-21,34,Benevento,0.3333333333333333,2.3333333333333335,3.6666666666666665,1.655328819528222,2.2406462527190647,3,0.4,1.8,2.8,1.3492992166429758,1.8480171497911215,5
2020-21,34,Torino,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.1060488177463412,1.6356094274669886,3,1.6,1.4,1.2,1.8055817376822234,1.8583600409328938,5
2020-21,34,Inter,1.6666666666666667,1.0,0.6666666666666666,1.59667379129678,0.5641191670050224,3,2.2,1.0,0.4,1.6338642492890358,0.6411178074777126,5
2020-21,34,Atalanta,2.3333333333333335,2.3333333333333335,0.3333333333333333,2.609510892846932,0.9367924068743984,3,2.6,2.6,1.0,2.7139225753955545,0.967213280685246,5
2020-21,34,Lazio,2.0,3.3333333333333335,2.6666666666666665,2.604971269145608,1.6396740041673183,3,2.4,2.6,1.8,2.1275995654985307,1.2145224256440996,5
2020-21,34,Udinese,2.0,2.0,1.3333333333333333,0.9805019572377205,1.8277732466037075,3,1.2,1.6,1.6,0.9424737747758627,1.9305702846497297,5
2020-21,34,Milan,1.0,1.0,2.0,1.4167916039004922,1.9723600465804338,3,1.4,1.4,1.6,1.24465648047626,1.7456969229504467,5
2020-21,34,Fiorentina,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.0457137394696474,1.7971101977551978,3,1.0,1.4,1.8,1.0660176657140255,1.9370850635692478,5
2020-21,34,Genoa,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.7436081503207486,1.0651909035320084,3,1.0,1.4,1.6,1.5779529497027398,1.4686836689710616,5
2020-21,35,Sassuolo,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.6988251640771825,1.3679769989103079,3,2.6,1.6,0.6,1.7309995971620082,1.055620877072215,5
2020-21,35,Verona,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6896744097272556,1.0616178686420124,3,0.2,0.6,1.6,1.3223124645650386,1.1183005064725875,5
2020-21,35,Spezia,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.7161800706138214,2.4713915983835855,3,1.0,1.2,2.0,0.8279096271842719,2.398190071992576,5
2020-21,35,Roma,0.3333333333333333,1.0,2.0,1.5299748433753848,1.6771396946472426,3,0.8,1.0,1.8,1.4974937627092004,2.1055712594650684,5
2020-21,35,Bologna,0.6666666666666666,1.3333333333333333,3.0,1.0563872456550598,2.776707166184982,3,1.0,1.6,2.2,1.6784702721983193,2.0472464436665176,5
2020-21,35,Sampdoria,2.0,1.0,0.3333333333333333,1.4852878414094448,1.3293360400324066,3,1.8,1.2,0.8,1.4618904482573272,1.4465298866853118,5
2020-21,35,Juventus,2.3333333333333335,2.0,1.0,2.1500047370791435,0.9646304364626607,3,2.0,1.8,1.0,2.097638805396855,1.069676047563553,5
2020-21,35,Cagliari,2.3333333333333335,1.6666666666666667,1.0,1.5342726816112797,1.84401503795137,3,2.0,1.8,1.4,1.4421532664448022,1.6818388812243938,5
2020-21,35,Parma,0.0,1.3333333333333333,2.6666666666666665,1.2837439244613051,2.1900511160492897,3,0.0,1.6,3.0,1.4537345318123698,1.9881755080074073,5
2020-21,35,Crotone,1.0,1.3333333333333333,2.0,1.391689480592807,2.1722208745777607,3,0.6,1.4,2.2,1.4366424867883325,1.7604969199746847,5
2020-21,35,Napoli,2.3333333333333335,2.6666666666666665,1.0,2.527326791547239,1.4794838968664408,3,2.2,2.2,0.8,2.0178138541057704,1.2767244789749383,5
2020-21,35,Benevento,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.4361922116950154,2.0640121403460703,3,0.2,1.4,2.8,1.2202055092900992,2.3130259728059173,5
2020-21,35,Torino,1.3333333333333333,0.6666666666666666,1.0,1.4204598714907963,1.26331122747312,3,2.0,1.2,0.8,1.8420630592852831,1.2693554572761059,5
2020-21,35,Inter,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0315084299072623,0.6231416361406446,3,2.2,1.2,0.4,1.6781055778265,0.5407088801264763,5
2020-21,35,Atalanta,1.6666666666666667,2.3333333333333335,0.6666666666666666,2.932691753997157,1.0931587253386776,3,2.2,2.2,0.8,2.577543723490089,1.0725514935329556,5
2020-21,35,Lazio,2.0,3.0,2.6666666666666665,2.2146636874725423,1.5469043388341863,3,2.4,3.0,2.2,2.2385049469769003,1.2512739822268486,5
2020-21,35,Udinese,1.0,1.6666666666666667,1.6666666666666667,0.8289983260134856,2.236351489710311,3,1.2,1.4,1.4,0.8694438140839338,1.9632221978157758,5
2020-21,35,Milan,1.0,1.0,1.6666666666666667,2.198589848354459,1.7328726838653286,3,1.8,1.6,1.4,1.7636896284297108,1.6911714430898428,5
2020-21,35,Fiorentina,1.6666666666666667,2.0,1.6666666666666667,1.4556285291910172,1.6849489292750757,3,1.0,1.8,2.2,1.2872795321047306,2.088187907449901,5
2020-21,35,Genoa,1.3333333333333333,2.3333333333333335,2.0,1.630487730105718,1.6333156786859035,3,0.8,1.8,2.2,1.5655229348689317,1.8715496275573968,5
2020-21,36,Sassuolo,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.6150523824617267,1.246336561627686,3,2.6,1.8,0.8,1.8584321582689882,1.1270639773458242,5
2020-21,36,Verona,0.6666666666666666,0.6666666666666666,1.0,1.6276631330450375,0.9666499309241772,3,0.4,0.8,1.6,1.633308658003807,1.1985037049278617,5
2020-21,36,Spezia,0.3333333333333333,0.6666666666666666,2.3333333333333335,1.2176698048909504,2.283321930716435,3,0.4,0.8,2.4,0.8434363108128309,2.5744597490876915,5
2020-21,36,Roma,1.0,2.3333333333333335,1.6666666666666667,1.9427629911030333,0.9755248306319118,3,0.8,1.8,1.8,1.6930655920878053,1.745483950059861,5
2020-21,36,Bologna,0.6666666666666666,1.3333333333333333,3.0,1.83907001465559,2.3196358860780797,3,1.2,1.8,2.2,1.796454543620348,1.870296134799719,5
2020-21,36,Sampdoria,1.0,1.0,2.0,1.2759207648535569,1.7541045794884365,3,1.8,1.4,1.4,1.5627718081697821,1.4556571697816252,5
2020-21,36,Juventus,1.3333333333333333,1.0,1.6666666666666667,1.6853174418210983,0.9375923400123914,3,1.4,1.2,1.4,1.6697104632854463,1.0203865878283978,5
2020-21,36,Cagliari,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.7211309758325417,1.962137279411157,3,2.6,2.4,1.4,1.7830849040299654,1.6544758057221771,5
2020-21,36,Parma,0.0,1.6666666666666667,3.3333333333333335,1.199159646096329,2.4456251449882984,3,0.0,1.8,3.4,1.3056998269632458,2.43942846134305,5
2020-21,36,Crotone,1.0,1.3333333333333333,3.3333333333333335,1.2572495487208168,2.276871475080649,3,0.6,1.0,2.6,1.2058379892259836,1.9390893084928393,5
2020-21,36,Napoli,2.3333333333333335,2.3333333333333335,0.6666666666666666,2.7682578188056746,1.5116686622301738,3,2.2,2.6,1.0,2.098490229062736,1.4029507402330637,5
2020-21,36,Benevento,0.0,1.0,3.0,1.4625884800528486,2.286495868116617,3,0.2,1.6,3.2,1.365531312674284,2.4463788744062187,5
2020-21,36,Torino,1.3333333333333333,0.6666666666666666,1.0,1.086797612098356,1.744163943765064,3,1.6,1.2,1.0,1.7061499554663897,1.4168903466314078,5
2020-21,36,Inter,3.0,2.6666666666666665,0.3333333333333333,1.724190275805692,1.08238986817499,3,2.2,2.0,0.6,1.8196056226268411,0.7736449800431728,5
2020-21,36,Atalanta,2.3333333333333335,3.6666666666666665,1.0,3.2237636453161636,1.0741102509200573,3,2.2,2.6,0.8,2.608259070571512,1.0261962493881582,5
2020-21,36,Lazio,2.0,2.3333333333333335,1.6666666666666667,2.06182089385887,1.4893217508991559,3,1.8,2.8,2.6,2.3431026309728624,1.4932626320049167,5
2020-21,36,Udinese,1.3333333333333333,2.0,1.6666666666666667,0.7370647747690479,2.66543649105976,3,1.4,1.6,1.4,0.7606336411088706,2.190706775523722,5
2020-21,36,Milan,2.0,1.6666666666666667,1.0,2.236611247062683,1.3768333066254854,3,1.8,1.6,1.2,1.8079068895429373,1.5525433450937272,5
2020-21,36,Fiorentina,1.6666666666666667,2.0,1.3333333333333333,1.549480768541495,1.3597623786578577,3,1.6,1.8,1.6,1.3148416416719555,1.662359586171806,5
2020-21,36,Genoa,1.0,2.0,2.0,1.453044295931856,1.926634036314984,3,0.8,1.8,2.0,1.4204363735392689,1.6069812428206205,5
2020-21,37,Sassuolo,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.8072438300587237,1.355880004974703,3,2.0,1.4,1.2,1.8506897036917507,1.2444941813126207,5
2020-21,37,Verona,0.6666666666666666,1.0,1.3333333333333333,1.4779181989530723,0.8939259381343921,3,0.4,0.8,1.4,1.4923121362924576,0.9380435030907393,5
2020-21,37,Spezia,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.8408539394537609,2.127082170918584,3,0.6,1.0,2.0,1.2989376250654459,2.3508408326655625,5
2020-21,37,Roma,1.0,2.0,1.6666666666666667,1.650438918421666,1.323006150002281,3,0.8,1.8,1.8,1.580575112812221,1.5244777233339846,5
2020-21,37,Bologna,0.6666666666666666,1.3333333333333333,2.0,2.3104128520935774,1.3852720412736137,3,0.6,1.0,2.4,1.632175436615944,2.094860592670739,5
2020-21,37,Sampdoria,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.6021358355258901,2.1372381492207446,3,1.4,1.2,1.6,1.5768444227054714,1.7522713692858816,5
2020-21,37,Juventus,2.0,1.6666666666666667,1.6666666666666667,1.7553912789250414,1.2795654490279655,3,2.0,1.8,1.4,1.7843868235126137,1.271934012044221,5
2020-21,37,Cagliari,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.4155301020170252,1.384651305153966,3,2.2,1.6,0.8,1.3796437561511994,1.351413425989449,5
2020-21,37,Parma,0.0,0.6666666666666666,2.3333333333333335,0.6793273566290736,1.997551765292883,3,0.0,1.2,2.8,1.0964120883494615,2.2418354239314793,5
2020-21,37,Crotone,1.0,0.6666666666666666,2.6666666666666665,0.5661864715317885,1.772733951297899,3,1.2,1.2,2.4,1.0214125709608197,1.8980170911177994,5
2020-21,37,Napoli,2.3333333333333335,3.3333333333333335,1.0,2.9426826114455857,1.2246832912787795,3,2.6,3.4,1.0,2.696219261921942,1.2322623988613486,5
2020-21,37,Benevento,0.0,0.3333333333333333,2.3333333333333335,0.6817563685278097,2.435558375902474,3,0.2,1.0,2.6,1.122217550314963,1.987607204169035,5
2020-21,37,Torino,1.3333333333333333,0.6666666666666666,2.6666666666666665,1.0309545149405797,2.1611929864933095,3,1.0,0.6,2.2,1.2001223269850017,1.973271848075092,5
2020-21,37,Inter,3.0,3.3333333333333335,0.6666666666666666,2.2044579895834127,1.0458210014427702,3,2.6,2.4,0.6,2.0726240472868085,0.8480645822361111,5
